praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791.0,19.3,35.9,33.4
20.7,17.8,22.3,20.9,16.7,33.7,50.0,491.0,27.9,47.0,47.8
32.2,22.5,22.3,107.0,8.28,18.4,41.0,750.0,8.06,36.8,66.1
48.3,27.9,18.1,13.5,10.7,37.9,85.8,2091.0,6.26,23.9,32.5
15.8,16.7,29.2,441.0,94.7,27.4,48.3,851.0,9.91,25.5,44.9
25.9,22.3,32.2,95.6,50.0,13.9,24.4,1094.0,5.67,13.2,30.8
31.3,15.5,79.9,552.0,106.0,25.3,36.8,372.0,13.0,28.1,36.8
17.6,17.9,14.3,25.5,12.5,43.3,79.1,557.0,9.91,16.7,25.0
25.7,10.4,18.6,19.6,9.65,14.9,34.9,1027.0,10.0,30.0,57.8
113.0,103.0,19.8,33.7,16.7,160.0,257.0,1794.0,27.4,64.9,84.3
9.56,15.8,15.7,14.5,2.35,22.5,42.9,806.0,11.5,17.3,40.0
48.3,23.5,33.1,111.0,31.1,6.73,30.2,743.0,4.87,23.9,41.4
22.5,14.2,10.6,176.0,15.7,25.0,43.3,316.0,13.1,25.7,50.9
22.7,3.37,20.5,30.2,8.9,18.8,40.0,784.0,19.5,31.6,32.5
76.4,46.1,27.4,41.4,7.37,52.3,76.4,552.0,1.41,29.2,46.6
20.5,9.73,20.5,23.3,9.06,33.1,46.1,487.0,11.1,23.9,36.2
12.6,39.2,23.3,18.8,3.79,59.4,96.5,667.0,12.2,32.5,31.6
43.7,23.1,17.0,17.9,2.86,38.2,47.0,264.0,7.91,15.4,24.1
18.1,15.4,21.1,61.0,10.8,14.7,23.9,389.0,7.99,15.7,39.6
21.7,10.6,18.8,12.5,6.92,179.0,279.0,2187.0,9.22,17.6,44.5
126.0,21.9,20.9,25.0,9.91,16.7,23.7,474.0,14.1,24.4,48.7
23.7,25.5,16.4,289.0,22.1,25.9,32.2,441.0,51.9,83.5,104.0
21.1,5.0,35.2,53.3,8.35,123.0,250.0,3491.0,8.58,21.7,44.9
22.5,10.5,18.9,17.2,4.74,93.9,142.0,956.0,10.4,35.9,38.5
39.2,11.5,37.5,54.2,23.1,124.0,179.0,2288.0,18.9,36.2,38.2
13.7,9.39,17.6,17.3,2.0,17.5,27.6,246.0,12.5,22.5,34.0
32.2,18.1,91.4,382.0,76.4,17.6,38.9,882.0,73.0,139.0,328.0
53.3,36.2,18.4,23.1,9.56,16.3,28.1,710.0,8.82,12.1,35.5
19.5,7.17,80.6,491.0,81.3,27.6,46.6,1582.0,8.35,26.4,61.5
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328.0,11.4,28.9,37.9
2.92,13.0,15.1,34.3,2.07,137.0,178.0,337.0,13.7,30.2,65.5
27.6,13.0,11.2,14.6,9.82,65.5,93.1,418.0,14.3,26.9,51.9
24.4,5.05,17.3,117.0,7.99,123.0,231.0,1526.0,23.9,48.3,69.2
27.6,17.9,21.3,20.0,5.47,17.3,30.5,389.0,7.3,16.3,34.6
163.0,39.2,17.0,11.4,9.06,143.0,235.0,1526.0,6.61,6.21,34.0
17.5,8.06,24.1,38.5,25.0,48.7,66.7,352.0,57.8,67.3,29.2
16.1,18.1,24.6,204.0,16.3,67.3,198.0,1655.0,10.0,16.5,34.6
28.9,15.1,14.6,5.14,29.2,63.8,79.9,191.0,22.3,36.2,51.4
22.5,62.1,15.7,21.5,22.7,64.9,121.0,1197.0,8.28,26.9,27.6
25.3,58.8,70.4,308.0,67.9,4.37,12.0,264.0,10.0,24.8,25.3
4.29,13.2,27.1,24.1,11.5,11.3,32.8,523.0,6.85,14.6,12.2
17.9,11.7,17.8,161.0,13.1,12.6,21.1,588.0,51.4,109.0,143.0
42.2,25.9,4.22,10.4,1.96,76.4,110.0,461.0,1.76,106.0,3.89
25.3,21.5,66.1,382.0,77.7,37.9,57.8,483.0,14.3,39.6,42.6
9.65,31.9,14.7,30.8,8.82,28.1,48.7,649.0,20.4,39.6,39.2
8.74,13.7,10.2,176.0,27.9,56.2,119.0,1700.0,15.0,26.7,41.8
17.2,12.0,25.3,91.4,15.3,7.7,34.9,1700.0,14.2,23.1,30.2
22.9,21.9,14.9,26.4,8.43,55.2,91.4,882.0,9.56,17.5,32.5
14.7,8.98,19.1,18.3,1.46,69.8,105.0,1252.0,19.8,31.1,31.6
14.6,9.56,12.3,15.0,17.8,48.3,66.7,567.0,10.9,24.6,21.9
24.6,22.7,13.6,75.0,6.73,20.2,37.9,500.0,9.73,38.2,106.0
37.2,37.9,13.3,154.0,17.2,37.2,50.9,313.0,16.4,28.4,31.3
85.8,106.0,9.22,257.0,34.3,14.7,18.9,94.7,9.73,30.5,30.2
17.3,19.6,11.9,83.5,13.3,15.1,27.4,523.0,4.87,12.3,31.3
9.22,28.1,19.6,14.9,6.92,47.8,76.4,813.0,12.9,18.1,26.9
23.1,16.4,11.9,46.6,1.01,2.94,25.3,461.0,8.35,15.5,10.6
13.3,10.2,19.5,20.5,5.0,6.92,15.7,717.0,20.0,32.5,61.5
20.5,9.22,50.9,161.0,71.0,10.7,19.3,449.0,7.77,17.3,61.5
12.6,30.5,61.0,461.0,82.0,11.9,22.3,457.0,6.73,24.1,33.1
55.7,51.9,11.3,80.6,8.74,46.6,45.3,407.0,104.0,125.0,49.1
20.9,16.3,8.28,111.0,5.67,30.2,52.3,474.0,13.9,30.2,39.2
100.0,73.0,23.1,26.4,11.1,9.06,28.4,496.0,23.1,47.0,62.6
17.8,17.9,10.2,24.1,21.7,38.2,39.6,308.0,15.0,25.7,36.2
29.2,16.3,9.82,28.1,4.45,23.1,54.7,1420.0,17.9,28.1,54.7
19.5,15.4,22.1,21.5,10.3,34.9,52.8,661.0,7.77,17.5,32.2
33.1,17.0,51.4,505.0,65.5,69.2,104.0,1000.0,5.38,135.0,10.6
47.4,26.2,41.4,202.0,30.2,7.37,16.7,578.0,2.21,23.5,25.3
7.5,11.7,21.9,28.6,14.7,3.52,24.8,433.0,7.3,23.7,51.4
47.0,18.6,13.3,35.5,3.16,20.5,28.9,578.0,10.4,24.1,36.5
30.8,15.7,63.2,552.0,51.4,18.6,27.4,528.0,74.3,129.0,153.0
10.6,14.6,14.7,22.3,9.91,12.7,44.9,1065.0,14.2,30.0,76.4
33.1,58.8,29.7,368.0,34.3,40.7,53.8,906.0,14.1,28.1,57.3
16.3,16.1,5.38,5.62,11.8,28.9,41.0,300.0,8.13,20.0,25.0
123.0,73.0,13.9,107.0,22.5,20.5,39.2,661.0,19.8,48.7,157.0
22.5,17.0,25.7,33.1,12.2,44.1,72.3,1700.0,11.8,40.7,102.0
26.2,11.3,4.91,2.69,9.82,32.2,50.0,382.0,8.13,17.8,18.1
18.4,9.31,25.9,305.0,47.4,28.6,43.7,359.0,24.1,53.8,89.0
36.8,20.9,19.3,28.4,2.25,124.0,168.0,679.0,10.6,34.0,32.2
19.1,25.9,26.2,173.0,19.8,61.5,115.0,2247.0,19.8,31.3,62.1
17.6,18.9,17.8,20.7,10.9,5.99,50.0,588.0,9.82,23.5,39.6
21.5,8.51,29.7,106.0,12.4,106.0,178.0,1981.0,34.3,79.9,110.0
18.8,8.74,1.0,7.1,11.0,5.52,20.5,523.0,14.5,25.0,59.4
36.2,10.8,47.8,53.3,5.73,8.9,26.2,965.0,2.33,13.7,51.9
3.46,2.39,6.49,23.9,18.3,132.0,189.0,644.0,10.7,31.6,61.5
47.0,25.9,19.3,16.1,1.0,17.8,98.2,2839.0,12.9,24.4,37.2
7.37,11.1,12.7,107.0,9.14,13.0,23.7,644.0,22.7,39.2,49.1
17.9,12.3,1.02,10.6,11.4,2.23,29.4,474.0,8.66,2.33,12.1
19.6,18.9,18.1,38.2,23.3,4.7,27.6,851.0,10.0,34.6,49.1
17.9,19.8,41.4,191.0,18.8,3.72,27.4,372.0,10.1,21.7,29.7
12.6,16.3,15.5,62.6,19.1,28.6,47.0,483.0,6.32,20.0,43.7
75.7,57.3,23.3,202.0,36.5,4.7,12.4,441.0,12.5,23.3,70.4
113.0,66.7,46.6,433.0,59.9,18.4,31.9,851.0,22.3,38.2,40.7
120.0,53.3,5.0,12.1,11.0,114.0,160.0,991.0,4.57,25.0,40.7
35.5,25.0,13.9,103.0,15.1,15.0,22.7,594.0,12.1,19.8,33.7
33.1,22.7,4.22,3.08,12.5,60.4,107.0,1358.0,7.7,6.55,30.5
15.3,7.17,19.8,22.9,7.91,14.5,38.9,644.0,21.7,45.7,110.0
14.1,22.3,15.3,343.0,40.7,28.6,47.4,334.0,7.3,52.3,115.0
28.1,24.8,20.9,23.7,6.38,12.5,27.1,414.0,13.1,27.6,32.8
28.1,11.0,36.2,37.2,28.1,101.0,149.0,1263.0,15.8,28.1,69.8
8.13,18.3,19.6,21.5,11.5,29.4,50.5,349.0,5.62,18.6,31.1
11.2,49.6,26.4,44.5,33.7,26.9,47.8,382.0,7.99,26.4,40.3
28.4,22.3,36.5,33.1,11.2,35.9,56.2,294.0,16.5,30.0,67.3
25.7,15.3,35.2,38.2,2.05,36.5,56.2,588.0,9.56,21.3,40.0
16.5,14.7,23.1,17.3,1.06,76.4,150.0,2054.0,13.0,29.4,47.4
11.7,15.5,28.1,33.4,9.65,38.9,50.5,604.0,4.14,9.47,43.7
124.0,73.0,18.6,30.2,8.2,11.9,29.7,403.0,27.9,64.9,112.0
23.9,14.6,11.9,233.0,43.7,71.7,92.2,1395.0,7.84,40.0,52.8
20.7,15.4,59.4,193.0,58.3,76.4,115.0,359.0,11.3,20.4,34.0
17.2,12.3,17.3,178.0,31.9,32.5,48.3,496.0,16.0,34.0,28.1
23.5,8.58,25.7,33.7,15.0,119.0,281.0,1670.0,12.2,29.4,32.8
13.7,18.6,15.0,106.0,9.47,8.9,18.9,583.0,11.5,18.3,31.6
119.0,37.2,67.9,528.0,92.2,54.7,73.0,385.0,11.1,40.0,37.5
14.3,11.9,46.1,69.2,72.3,42.9,75.7,717.0,7.37,18.1,49.1
66.7,31.1,12.1,213.0,10.2,44.9,51.4,279.0,6.98,21.9,39.2
26.7,19.1,18.9,22.1,7.91,25.3,36.2,328.0,4.29,2.23,13.3
22.7,16.1,14.5,70.4,15.0,19.6,22.3,692.0,10.6,31.6,27.6
26.2,17.2,7.17,106.0,16.0,9.73,15.7,578.0,13.8,26.7,89.0
33.1,17.9,12.9,158.0,27.4,82.8,146.0,1499.0,12.1,20.7,37.5
17.3,8.66,2.92,9.22,3.72,52.3,97.3,1358.0,13.5,19.6,30.2
8.74,20.0,7.23,319.0,32.5,31.9,71.0,3106.0,12.2,17.5,51.9
20.7,3.79,53.8,229.0,46.1,20.4,29.7,426.0,12.4,26.7,63.2
73.0,63.2,32.2,28.6,6.15,67.9,112.0,2890.0,16.4,24.4,64.4
18.4,10.6,2.27,1.11,509.0,35.5,62.1,588.0,6.92,21.5,59.4
38.2,34.0,13.2,20.5,11.9,4.91,12.7,441.0,22.5,30.2,73.0
11.2,22.7,12.2,139.0,10.1,12.7,26.9,547.0,31.9,41.4,52.3
66.7,42.6,16.7,10.5,4.45,28.6,39.6,302.0,33.7,50.5,77.7
1.01,1.0,1.73,4.96,5.83,42.6,70.4,509.0,16.4,26.7,47.4
9.31,11.3,27.6,20.7,5.57,100.0,202.0,2017.0,8.51,15.3,26.2
22.1,6.67,8.98,168.0,9.22,15.4,34.9,547.0,15.4,47.0,66.1
21.5,11.0,10.2,209.0,16.0,13.5,19.5,583.0,28.6,42.9,79.9
45.3,18.6,28.4,45.3,12.9,213.0,337.0,4255.0,9.39,8.06,35.2
20.7,15.7,18.6,114.0,30.5,31.1,50.9,385.0,11.9,26.7,53.3
82.0,61.5,18.9,30.5,2.97,57.8,119.0,1762.0,11.4,15.3,42.2
15.1,14.5,10.7,10.7,2.35,32.8,55.7,334.0,7.99,16.1,34.6
17.0,14.9,24.4,29.2,13.5,64.4,103.0,1334.0,16.5,42.6,63.2
24.6,32.2,22.3,23.9,6.26,104.0,188.0,2788.0,10.2,25.9,53.3
23.9,15.1,26.9,19.5,3.4,5.67,21.5,692.0,15.0,35.5,45.3
28.9,16.1,13.2,62.6,21.7,21.3,31.3,519.0,8.35,18.3,15.5
70.4,55.2,9.14,16.3,10.0,37.5,55.7,422.0,10.9,23.9,32.8
20.9,11.4,26.4,26.7,14.7,32.5,60.4,514.0,16.5,20.7,40.0
89.0,67.3,16.0,24.1,5.09,27.4,36.8,470.0,19.1,21.1,31.1
12.9,4.14,17.5,13.1,10.3,3.34,33.1,710.0,10.7,37.9,81.3
19.5,4.53,66.7,297.0,66.1,46.6,62.6,461.0,47.8,82.0,106.0
17.3,13.8,29.7,313.0,41.8,35.9,48.3,445.0,11.7,35.2,73.7
74.3,42.2,24.1,28.6,7.57,18.4,37.9,552.0,22.5,39.6,47.8
22.1,24.1,27.4,400.0,32.8,196.0,274.0,931.0,16.7,24.4,40.0
18.3,20.9,49.6,114.0,25.7,38.5,52.8,449.0,18.3,26.9,45.7
50.0,50.0,58.8,379.0,80.6,14.3,18.4,496.0,6.67,13.8,14.6
38.9,9.91,35.5,93.9,21.9,8.51,54.7,1186.0,5.73,34.6,38.5
25.0,10.0,17.2,17.0,3.31,34.6,46.6,281.0,9.65,17.0,48.7
22.5,14.3,13.1,122.0,20.9,35.9,71.7,1186.0,9.82,30.5,28.1
13.0,26.7,28.6,33.4,16.1,64.4,118.0,1046.0,12.4,37.5,147.0
17.2,15.1,29.7,453.0,48.3,33.7,47.8,1263.0,40.0,78.4,121.0
9.73,3.05,30.5,30.2,10.4,15.0,57.3,1144.0,11.1,20.0,49.6
21.5,37.9,22.3,24.4,6.44,37.5,55.7,429.0,5.78,27.4,52.3
11.2,13.2,17.6,7.04,13.8,32.5,46.1,410.0,2.57,64.9,3.31
3.96,13.7,12.0,123.0,13.2,35.2,53.8,615.0,3.43,23.1,35.2
25.7,8.58,25.3,27.6,8.74,28.6,37.5,426.0,11.2,26.2,32.2
16.8,18.3,56.7,567.0,79.1,43.3,65.5,737.0,16.8,19.1,25.0
71.7,58.3,69.2,523.0,61.0,16.4,29.7,542.0,21.9,41.0,59.9
48.3,47.0,18.4,14.5,3.11,15.8,60.4,2227.0,8.9,24.4,39.2
21.9,2.76,22.9,125.0,14.1,15.5,26.9,392.0,37.5,70.4,145.0
7.3,16.8,12.7,202.0,16.7,28.9,49.1,594.0,5.05,30.2,28.1
19.1,10.4,12.1,195.0,13.0,97.3,151.0,1843.0,9.73,33.7,37.9
20.7,12.2,12.6,22.5,17.2,96.5,127.0,1155.0,6.55,31.3,45.7
30.2,17.9,66.1,276.0,66.7,50.0,76.4,673.0,29.7,56.7,74.3
22.3,22.7,12.7,64.9,6.98,38.5,77.7,2350.0,8.98,18.1,45.7
30.0,20.7,20.0,17.8,12.1,3.96,17.3,407.0,10.9,26.2,66.7
26.2,4.14,11.5,15.0,10.3,12.1,21.9,578.0,15.1,30.0,53.3
27.9,14.3,9.65,14.3,7.84,19.6,33.1,331.0,5.94,18.9,26.4
20.9,5.52,23.5,292.0,56.7,158.0,257.0,1794.0,16.3,41.0,45.7
16.3,20.0,16.1,25.3,1.45,55.2,78.4,505.0,10.4,18.9,44.5
13.7,13.0,25.5,28.6,8.74,16.4,41.4,466.0,13.3,31.9,50.9
16.0,17.2,11.5,21.7,9.39,129.0,209.0,1860.0,12.1,14.9,36.5
22.7,19.6,26.2,26.7,18.9,16.8,30.5,615.0,13.3,25.0,39.6
36.8,14.5,17.5,23.5,9.06,9.31,41.4,1298.0,44.9,71.7,119.0
8.06,15.7,27.9,31.3,9.47,14.2,36.8,851.0,9.82,15.4,37.2
31.6,49.6,9.22,167.0,23.7,84.3,103.0,311.0,5.47,15.3,23.1
58.8,11.4,80.6,491.0,61.5,21.5,47.4,882.0,13.5,27.1,27.1
18.4,11.5,5.62,15.8,9.82,4.0,17.8,523.0,28.4,58.8,126.0
40.0,23.7,2.15,60.4,8.28,23.9,45.7,284.0,8.35,7.3,43.3
12.7,15.8,16.4,13.1,3.34,21.9,46.1,461.0,9.14,20.0,28.1
25.3,3.96,8.82,5.14,4.78,18.8,37.9,723.0,35.9,76.4,186.0
19.6,18.6,56.7,422.0,79.1,4.53,8.98,209.0,6.32,11.2,24.6
29.7,26.2,10.8,25.9,13.7,19.5,30.2,843.0,3.68,18.8,48.7
16.7,9.82,20.2,372.0,57.8,65.5,89.0,362.0,8.43,15.4,40.3
10.3,11.8,13.7,85.8,20.0,45.3,77.0,1186.0,13.7,20.2,33.1
16.1,10.0,19.3,23.9,11.0,123.0,205.0,956.0,18.6,37.5,59.4
20.4,17.6,18.4,20.7,3.13,13.6,27.4,806.0,13.8,33.7,70.4
8.82,6.38,17.9,15.1,3.75,35.9,50.9,445.0,37.5,46.1,34.6
73.0,67.9,35.2,63.2,18.9,42.2,66.1,523.0,13.9,21.9,14.1
22.1,21.7,16.4,18.8,2.57,11.2,24.6,594.0,8.51,24.4,38.5
33.4,14.6,9.73,157.0,13.6,28.4,47.8,478.0,6.85,12.9,16.5
27.1,7.84,57.8,276.0,44.9,30.2,53.3,519.0,13.3,32.2,77.7
25.9,16.1,13.6,16.1,15.7,29.4,44.9,599.0,3.49,32.8,41.0
76.4,50.5,5.99,13.5,15.0,36.5,63.8,509.0,12.7,19.3,34.3
23.5,7.99,22.7,34.3,11.4,153.0,276.0,2017.0,5.67,35.5,39.6
20.5,8.43,20.9,23.3,8.66,33.4,54.2,311.0,9.56,21.1,25.5
30.0,17.0,29.4,31.9,5.05,13.8,23.7,267.0,14.2,30.5,27.1
27.6,9.65,5.62,10.4,8.35,38.9,73.7,1286.0,10.6,19.5,37.5
13.8,12.3,24.8,20.7,7.3,39.2,57.8,426.0,13.7,26.7,35.5
16.3,20.9,51.9,66.1,37.9,7.17,18.8,626.0,16.3,43.3,31.1
76.4,70.4,21.1,25.7,5.33,38.5,62.1,483.0,15.4,16.3,44.1
21.7,22.5,21.9,29.7,7.57,37.5,69.8,723.0,7.57,17.3,18.6
22.3,7.7,38.9,75.0,8.2,2.33,18.8,422.0,42.2,61.5,73.0
14.5,40.0,12.7,143.0,34.0,62.1,109.0,1144.0,9.56,24.8,40.3
61.0,42.6,18.1,27.9,4.66,10.3,16.5,337.0,37.5,73.0,119.0
30.8,23.1,74.3,410.0,65.5,77.0,163.0,1219.0,16.1,20.7,39.6
1.0,5.0,8.9,184.0,19.1,7.57,27.6,588.0,1.43,98.2,7.7
27.4,15.3,19.5,29.2,9.39,64.9,87.4,764.0,6.85,34.3,20.5
13.1,16.7,57.3,379.0,56.7,84.3,181.0,1486.0,10.4,25.3,30.8
20.7,7.77,23.1,55.7,12.9,93.9,176.0,1512.0,34.3,38.9,64.9
7.91,12.7,9.91,22.3,7.64,32.8,48.3,302.0,8.51,21.7,39.6
10.9,18.4,18.3,10.6,5.52,40.7,60.4,343.0,8.51,20.5,34.6
15.1,10.7,10.1,78.4,9.91,19.3,38.2,692.0,389.0,542.0,110.0
17.3,12.6,24.6,30.0,6.98,16.3,26.2,372.0,18.6,32.2,38.9
175.0,43.3,29.4,41.4,16.8,1.96,10.1,213.0,5.09,4.66,4.22
41.8,39.6,12.0,126.0,11.1,7.37,24.4,528.0,17.8,33.7,57.3
41.8,16.1,28.6,25.0,8.82,18.4,31.3,483.0,11.5,38.2,76.4
16.7,12.7,14.7,77.7,13.2,5.99,42.6,441.0,8.66,25.9,44.1
79.9,167.0,14.7,22.7,7.43,13.6,27.9,588.0,10.6,9.56,16.8
16.8,16.5,25.0,20.9,7.91,53.3,85.8,813.0,20.7,40.7,19.8
15.1,11.8,55.7,129.0,26.4,31.9,48.7,352.0,10.4,13.5,22.7
7.43,10.6,13.1,93.1,10.9,42.9,57.3,365.0,6.26,20.7,38.9
13.9,8.66,14.7,31.6,6.67,93.1,196.0,2414.0,10.0,22.3,24.4
17.3,16.1,13.2,14.7,5.62,12.9,30.8,621.0,20.0,42.2,76.4
25.9,17.2,17.8,13.9,4.07,25.5,27.9,382.0,11.3,23.7,47.8
7.37,14.1,34.3,32.8,9.31,23.7,40.3,610.0,30.5,60.4,114.0
20.4,16.0,54.2,86.6,42.9,99.1,170.0,1963.0,12.1,20.9,29.2
14.3,15.8,32.5,32.2,18.3,6.67,16.5,1000.0,11.1,17.8,36.8
19.1,13.2,24.4,147.0,14.6,66.7,93.1,757.0,12.6,43.7,82.8
94.7,50.9,26.4,48.7,13.5,64.9,117.0,2595.0,19.5,40.7,62.6
12.5,9.06,14.2,179.0,23.7,13.0,30.0,400.0,22.5,42.9,59.9
11.7,5.23,24.4,42.6,9.82,42.6,59.4,533.0,3.65,16.8,44.9
10.3,18.3,23.9,27.4,1.22,24.4,38.2,710.0,18.8,15.0,41.0
12.1,25.0,5.94,449.0,45.3,93.9,153.0,1568.0,4.29,47.0,6.49
21.3,13.8,45.3,422.0,49.6,167.0,279.0,2890.0,16.3,28.6,35.2
51.9,32.2,11.1,175.0,8.35,73.0,131.0,1263.0,13.9,31.9,32.8
26.2,12.4,21.1,24.4,4.96,114.0,244.0,1946.0,1.25,18.6,4.78
13.7,11.3,27.6,30.2,4.41,12.5,19.6,505.0,10.6,19.6,48.7
14.5,9.65,5.67,302.0,20.9,34.0,55.7,311.0,13.1,28.6,37.9
8.9,20.0,23.5,21.7,2.89,1.1,13.9,178.0,15.7,22.3,39.6
25.3,7.57,22.3,29.2,11.0,22.7,31.9,267.0,15.5,29.2,61.0
34.0,22.5,93.9,667.0,73.7,22.9,38.9,433.0,34.6,54.7,37.5
6.79,5.57,47.8,176.0,57.8,27.4,45.7,352.0,17.0,20.0,22.1
52.3,31.3,21.9,139.0,17.5,21.5,33.7,433.0,16.1,25.0,29.7
30.0,17.9,18.1,17.2,2.86,18.3,36.5,445.0,11.5,22.9,41.4
21.3,22.7,8.35,149.0,16.1,23.7,38.9,289.0,20.5,38.5,49.6
11.8,8.35,22.3,24.8,4.83,13.6,13.8,328.0,5.78,26.9,30.0
47.4,19.3,22.7,30.8,6.92,30.0,45.3,562.0,7.23,31.9,49.1
37.9,12.3,18.4,33.1,13.2,5.38,12.2,588.0,11.4,22.1,6.92
64.4,44.1,21.7,25.7,4.61,86.6,126.0,359.0,9.39,22.5,39.6
28.9,13.1,8.74,58.8,5.0,8.2,54.7,1094.0,38.5,113.0,142.0
95.6,49.6,23.1,30.5,6.55,22.3,37.5,491.0,5.52,11.8,33.4
29.4,47.0,9.47,196.0,27.9,33.4,52.3,426.0,44.9,88.2,161.0
98.2,71.7,18.3,23.1,7.5,28.4,49.1,422.0,11.0,22.5,37.9
145.0,133.0,40.7,389.0,73.0,29.2,34.0,389.0,10.4,16.0,49.6
72.3,49.6,27.6,19.6,8.74,43.3,98.2,2187.0,1.0,8.13,40.3
13.6,11.5,80.6,538.0,70.4,16.8,30.8,757.0,13.1,26.7,66.1
15.5,5.09,10.0,142.0,18.4,22.5,34.6,437.0,15.5,32.8,67.9
20.2,25.7,12.7,155.0,18.6,6.67,48.7,453.0,11.9,24.4,37.5
79.9,48.3,20.9,19.6,2.86,28.9,24.6,457.0,17.2,24.4,104.0
2.97,6.98,15.5,103.0,10.6,34.3,50.9,382.0,10.9,19.8,30.2
16.1,18.6,28.4,143.0,13.3,47.8,69.2,445.0,56.7,149.0,337.0
20.0,19.3,14.5,28.4,10.3,24.1,53.8,284.0,9.82,31.3,52.3
25.9,18.8,6.61,20.7,8.43,14.5,33.4,594.0,6.32,12.2,1.0
21.5,10.6,3.22,2.44,7.43,29.7,43.3,372.0,6.49,14.9,23.1
14.9,14.7,24.6,34.3,12.5,13.3,17.6,604.0,13.9,14.1,41.0
8.58,10.7,98.2,204.0,58.3,22.9,42.2,343.0,20.7,52.3,11.2
10.5,15.5,13.5,19.6,1.68,17.6,42.6,667.0,12.5,33.4,73.7
72.3,62.6,21.7,27.4,15.4,24.1,35.5,281.0,15.0,12.2,41.0
25.7,24.8,20.4,20.4,2.89,6.79,33.1,588.0,59.9,160.0,316.0
12.3,9.65,15.7,30.5,4.57,58.8,86.6,1554.0,17.2,36.2,31.1
22.9,35.5,16.5,14.9,5.28,53.3,86.6,567.0,10.4,33.1,24.6
12.5,13.2,10.3,23.9,5.05,86.6,131.0,1999.0,11.2,16.7,55.2
44.5,17.9,37.9,64.4,27.4,75.7,147.0,1065.0,12.3,19.6,21.5
16.1,26.2,20.2,18.8,5.94,23.5,36.2,379.0,26.7,40.7,67.9
12.0,6.15,17.3,44.1,8.82,59.9,93.1,604.0,15.0,31.1,49.1
15.8,11.7,19.3,17.8,7.7,47.4,117.0,2690.0,45.3,67.3,13.8
14.9,9.56,21.3,29.7,16.1,67.3,113.0,1241.0,33.7,58.8,164.0
24.8,34.0,13.3,18.4,6.92,27.1,46.1,858.0,10.7,34.3,39.6
14.2,13.2,11.9,100.0,5.19,37.9,57.8,757.0,11.8,19.1,40.3
62.1,47.0,15.4,22.7,5.78,36.2,49.6,461.0,12.2,19.6,37.5
10.5,6.98,23.5,35.5,5.23,32.2,53.8,851.0,14.1,20.2,78.4
