praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
24.8,34.0,29.2,231.0,38.9,25.5,78.4,1252.0,13.9,37.5,49.1
64.4,57.3,1.96,71.0,7.99,10.3,54.7,422.0,18.4,41.0,64.4
41.4,30.2,1.86,173.0,8.9,26.7,143.0,429.0,19.1,37.2,41.4
92.2,94.7,4.61,53.3,12.9,7.23,21.5,514.0,94.7,145.0,24.1
48.7,37.2,11.7,23.1,3.68,18.9,40.7,835.0,9.47,41.8,26.7
47.0,44.1,6.85,42.9,9.47,9.39,30.5,466.0,17.0,32.8,1.0
35.2,24.8,15.0,24.1,20.4,23.9,42.9,445.0,25.5,63.8,57.8
31.6,23.5,9.39,253.0,31.9,16.5,47.8,379.0,14.1,27.4,25.5
45.7,48.3,15.1,30.0,1.0,10.8,40.0,445.0,9.06,30.8,26.4
38.5,27.1,5.38,9.73,5.42,46.6,112.0,1877.0,1.0,60.4,2.89
32.5,17.8,70.4,46.6,10.0,54.7,154.0,1611.0,35.5,104.0,77.7
60.4,53.3,31.6,193.0,47.8,16.5,36.8,538.0,15.4,31.9,42.9
30.5,42.2,1.21,82.0,6.44,14.9,65.5,991.0,23.1,49.6,44.5
47.0,23.7,2.84,9.91,3.11,17.0,30.2,426.0,29.2,51.4,44.9
56.7,50.0,9.65,178.0,39.6,19.8,81.3,1715.0,15.3,35.9,19.6
67.9,40.3,4.45,22.9,5.62,15.1,47.8,1322.0,10.5,30.2,33.1
207.0,151.0,3.11,132.0,12.4,41.0,113.0,2148.0,15.7,41.0,28.9
120.0,101.0,1.67,77.7,14.1,37.2,124.0,698.0,19.1,49.6,53.8
24.6,27.6,1.0,229.0,15.5,26.7,41.8,552.0,13.5,54.2,67.3
26.9,22.7,1.0,4.22,5.67,21.7,79.9,1395.0,16.8,34.0,50.9
55.7,50.5,6.15,68.5,3.52,6.67,38.9,132.0,11.8,23.3,27.1
44.5,38.2,7.3,10.9,3.34,32.2,97.3,1334.0,4.03,19.8,62.6
139.0,110.0,1.0,300.0,30.2,13.5,34.3,365.0,24.4,57.3,49.6
64.4,48.3,5.57,131.0,8.9,13.5,57.3,328.0,11.0,29.7,29.2
35.5,23.3,25.7,27.6,24.6,15.3,37.5,478.0,61.5,123.0,94.7
37.5,30.5,6.73,67.9,18.8,14.5,43.7,453.0,12.6,39.2,25.7
40.7,19.8,9.91,38.2,18.1,10.9,21.5,281.0,25.3,51.9,38.9
173.0,137.0,19.8,137.0,14.2,18.9,47.8,426.0,7.5,23.5,20.7
46.6,31.1,1.0,127.0,14.2,15.1,37.5,528.0,7.5,27.6,23.9
37.5,20.0,13.9,334.0,49.1,13.1,38.9,509.0,20.4,41.8,22.3
40.0,29.4,22.1,25.3,9.39,51.4,163.0,1512.0,73.0,172.0,123.0
31.3,25.9,17.6,223.0,7.99,24.4,45.3,514.0,17.8,36.2,36.8
58.8,43.7,1.0,155.0,24.4,24.6,92.2,1670.0,7.23,9.65,4.29
56.7,52.3,4.87,67.3,7.91,30.2,45.7,271.0,38.2,64.4,12.2
36.2,24.8,10.0,9.47,4.22,17.3,49.6,578.0,12.1,8.66,20.4
31.3,18.6,14.3,241.0,51.4,36.5,57.8,311.0,24.6,54.7,49.6
42.9,27.1,11.3,241.0,32.8,5.57,19.5,109.0,15.4,31.9,22.7
34.0,26.4,5.05,31.3,15.3,14.3,62.6,382.0,13.0,39.6,26.4
37.5,34.3,6.92,18.4,7.43,22.1,62.6,528.0,6.04,27.6,28.9
28.1,18.6,25.0,131.0,34.9,50.9,130.0,1554.0,19.1,38.5,59.4
41.0,38.5,43.3,331.0,50.5,10.0,36.2,557.0,11.9,31.9,15.0
47.8,39.2,1.43,89.8,9.14,17.3,41.4,359.0,10.2,23.3,27.1
154.0,124.0,16.7,334.0,37.9,15.4,32.8,294.0,18.9,42.2,45.3
42.2,23.1,36.5,22.1,9.65,8.2,21.3,610.0,35.2,63.8,88.2
20.2,32.2,8.28,13.6,5.19,7.77,23.5,403.0,1.5,14.6,22.3
113.0,92.2,4.37,86.6,4.22,24.4,101.0,2618.0,22.7,47.8,56.7
35.2,26.7,7.91,76.4,12.0,17.5,41.4,426.0,19.5,39.6,41.4
41.0,31.9,8.66,10.7,4.7,4.49,10.5,178.0,11.9,25.3,36.2
93.1,69.2,11.1,95.6,16.8,11.8,22.3,453.0,20.9,23.5,23.5
28.9,24.1,4.96,46.1,7.57,13.0,47.8,316.0,11.9,30.2,24.4
46.6,35.2,1.49,83.5,3.89,8.66,30.2,426.0,16.4,31.1,29.2
69.8,67.9,3.62,56.2,10.6,12.9,29.2,346.0,1.2,63.8,7.1
31.9,23.7,6.15,64.9,11.9,50.0,133.0,1407.0,12.7,34.6,25.0
25.7,20.4,6.1,286.0,20.2,27.4,63.8,991.0,17.5,46.1,35.2
27.6,6.32,56.7,189.0,42.9,10.3,38.5,385.0,21.3,53.8,56.2
47.4,33.7,10.7,400.0,58.3,30.2,77.7,583.0,17.3,51.9,51.4
82.8,112.0,5.33,8.98,7.91,20.2,40.7,533.0,12.9,32.5,27.6
52.3,35.2,11.4,16.3,1.0,6.15,36.8,588.0,19.6,55.7,37.5
35.9,24.8,10.7,7.64,8.51,12.5,50.9,305.0,69.2,110.0,44.1
176.0,133.0,6.79,10.9,9.56,41.0,113.0,1208.0,15.5,50.5,75.7
57.8,46.6,8.98,365.0,59.4,15.3,36.8,538.0,16.5,33.7,45.7
44.9,21.5,11.0,102.0,8.82,10.6,49.6,578.0,11.8,30.2,20.9
179.0,118.0,11.1,129.0,12.0,12.5,52.8,418.0,9.91,30.8,44.1
57.8,44.5,25.5,34.6,15.0,21.9,56.2,505.0,5.23,124.0,1.0
67.3,89.0,5.73,20.5,1.79,28.6,73.7,799.0,36.5,80.6,100.0
47.0,36.5,5.83,126.0,23.7,19.8,51.4,610.0,33.7,73.7,63.2
33.7,19.6,12.1,111.0,16.8,13.9,30.8,375.0,12.7,28.1,34.3
21.7,22.3,4.22,11.3,1.0,9.56,45.3,292.0,21.3,59.9,39.6
44.1,30.8,9.56,48.7,15.0,18.3,74.3,557.0,21.3,40.3,52.3
40.0,22.7,1.72,118.0,9.47,30.0,75.0,835.0,25.3,73.0,77.0
44.5,27.4,29.2,26.2,5.47,34.0,135.0,2436.0,52.3,154.0,172.0
143.0,92.2,6.85,27.6,1.27,16.8,35.2,557.0,14.9,27.6,7.43
47.0,30.8,9.56,186.0,34.6,12.3,31.3,331.0,34.9,98.2,107.0
28.1,27.4,6.21,300.0,52.3,10.9,31.9,340.0,13.3,41.8,18.9
257.0,200.0,40.7,41.0,13.7,7.43,42.6,271.0,43.3,155.0,92.2
118.0,103.0,12.1,279.0,46.6,7.37,47.0,79.1,14.6,37.9,40.0
110.0,88.2,6.73,8.35,2.44,6.85,26.2,567.0,25.9,91.4,82.8
30.5,23.1,41.8,124.0,20.2,14.3,29.4,453.0,12.4,34.9,16.1
85.1,54.7,1.0,173.0,9.39,8.9,27.4,483.0,10.9,28.4,30.5
32.8,23.9,6.55,198.0,28.9,24.4,94.7,1843.0,14.9,33.4,20.2
32.8,27.9,12.2,100.0,6.67,8.98,38.2,947.0,32.5,65.5,56.7
35.5,22.7,5.73,11.4,4.1,16.8,77.7,483.0,93.1,209.0,170.0
61.0,44.9,4.91,85.1,6.21,20.4,56.7,1568.0,63.8,91.4,13.3
49.6,31.9,32.8,19.8,8.06,39.2,127.0,750.0,15.4,34.6,34.9
225.0,248.0,5.94,41.0,8.2,20.7,76.4,1611.0,21.9,45.3,47.4
66.7,55.2,1.39,207.0,18.8,11.8,28.9,965.0,10.9,22.7,17.6
129.0,87.4,6.73,67.9,17.6,26.9,47.0,426.0,12.4,33.1,27.1
27.1,18.3,10.5,89.8,12.5,23.1,61.0,505.0,14.1,25.7,19.5
56.7,40.7,22.7,248.0,55.7,9.39,27.9,355.0,15.4,37.9,33.1
41.0,23.3,7.64,44.1,20.5,8.9,20.0,313.0,16.5,36.8,37.9
35.2,24.6,12.0,23.3,6.32,11.7,27.6,433.0,22.7,44.1,33.1
41.0,23.9,7.91,15.5,2.11,23.1,73.0,1512.0,5.52,18.9,10.9
51.4,73.7,14.1,119.0,20.2,8.66,26.2,466.0,12.6,28.6,20.0
50.9,27.6,21.1,121.0,27.9,17.8,40.0,414.0,21.7,66.7,38.9
109.0,66.7,8.58,5.28,5.19,12.6,30.8,470.0,11.0,35.2,42.9
60.4,42.6,2.11,89.8,12.0,4.53,22.3,231.0,5.78,36.5,34.0
37.5,17.3,18.6,142.0,10.6,15.5,38.5,698.0,11.3,44.5,39.6
68.5,55.7,9.31,13.1,9.39,24.8,47.4,533.0,18.3,40.7,30.8
106.0,97.3,7.64,262.0,37.9,20.5,91.4,1582.0,225.0,429.0,44.9
122.0,129.0,3.55,131.0,16.1,10.6,37.2,403.0,18.1,40.7,18.9
42.9,37.2,22.3,34.6,13.3,23.1,41.8,632.0,9.31,15.1,9.91
36.5,25.7,41.0,292.0,35.9,11.9,25.5,316.0,30.5,69.8,85.8
109.0,98.2,1.25,135.0,20.5,7.84,23.9,557.0,6.85,19.1,3.0
51.4,45.7,19.5,83.5,11.2,45.7,113.0,178.0,15.4,35.5,26.4
37.2,23.9,6.15,54.2,5.94,5.88,21.1,547.0,20.7,41.0,31.1
110.0,123.0,36.2,150.0,34.0,36.2,69.8,594.0,14.5,19.1,19.8
55.7,44.1,9.14,50.0,6.49,19.6,62.1,1334.0,10.3,23.7,15.0
36.2,24.6,4.87,6.79,1.01,12.9,44.1,407.0,15.5,31.9,29.4
29.7,27.6,3.11,23.5,9.22,29.2,62.1,770.0,17.3,46.6,41.0
24.8,22.1,3.28,42.6,3.72,13.3,31.3,483.0,52.3,136.0,131.0
57.8,59.9,2.55,73.7,5.99,5.47,2.62,141.0,39.6,85.1,106.0
38.2,12.3,6.04,155.0,7.04,5.0,18.4,461.0,10.0,35.9,28.9
27.1,20.2,1.35,168.0,13.2,13.8,30.2,346.0,14.7,47.4,12.7
40.7,35.2,21.9,27.4,2.25,28.4,81.3,1055.0,17.3,37.2,49.1
43.3,30.2,8.13,105.0,19.1,19.8,85.8,1286.0,12.2,26.2,17.6
39.2,20.2,8.66,37.2,15.3,4.33,8.58,184.0,16.1,43.7,21.1
235.0,183.0,4.57,47.8,13.8,9.47,29.4,328.0,17.9,31.3,26.7
42.9,24.1,4.0,57.3,19.8,14.3,33.4,470.0,12.0,31.3,28.9
31.6,23.7,4.61,102.0,5.33,13.8,34.6,389.0,18.4,38.5,39.6
51.4,44.1,31.3,155.0,44.5,17.9,34.0,505.0,15.7,32.5,13.7
55.7,47.0,32.5,70.4,25.9,34.6,112.0,1655.0,17.2,33.4,36.5
110.0,132.0,20.0,30.2,5.99,50.5,153.0,2091.0,9.22,26.4,48.7
57.3,46.1,21.3,27.4,17.2,15.8,52.8,835.0,17.2,43.3,14.3
69.2,47.8,5.19,12.6,5.09,14.1,32.8,547.0,13.5,54.2,48.3
38.2,25.3,3.59,102.0,21.5,20.4,50.0,1219.0,21.3,36.5,33.4
123.0,112.0,5.99,55.2,3.62,10.6,31.1,743.0,14.9,40.3,27.1
41.0,28.1,2.92,89.0,15.5,8.51,8.43,186.0,8.66,24.8,14.5
41.4,41.0,10.0,6.55,5.88,15.8,56.2,429.0,12.6,39.6,3.0
41.8,33.4,5.47,313.0,43.3,12.0,44.5,302.0,16.0,32.2,28.9
131.0,79.1,11.1,19.6,5.57,16.4,63.2,1358.0,12.6,19.5,20.0
30.2,18.1,17.2,102.0,30.5,11.7,32.8,343.0,21.1,32.8,47.4
155.0,121.0,9.65,10.9,12.5,4.1,22.1,38.2,3.79,19.6,20.4
35.2,25.9,6.04,39.2,12.6,18.3,62.6,1946.0,2.33,41.0,9.65
93.1,130.0,9.14,9.65,7.17,16.4,44.9,898.0,15.1,40.3,20.7
55.2,28.4,14.2,26.9,15.5,5.62,13.8,153.0,9.65,15.8,2.48
31.6,34.3,2.44,61.5,16.0,8.98,28.1,533.0,12.1,30.5,19.3
64.9,45.7,2.74,163.0,3.43,30.2,119.0,750.0,19.6,38.9,6.26
30.5,21.5,18.6,25.5,16.3,23.3,53.8,466.0,15.0,28.9,35.9
65.5,58.3,4.96,200.0,26.9,10.9,32.5,466.0,13.7,49.6,37.9
16.0,25.5,8.74,10.2,7.43,10.4,22.7,496.0,9.91,32.8,22.3
98.2,75.7,9.73,94.7,23.1,34.3,154.0,1055.0,46.1,102.0,172.0
37.2,30.5,13.2,17.9,2.62,9.22,30.5,784.0,10.8,14.2,6.92
28.1,17.5,8.51,17.8,7.99,10.2,44.9,426.0,12.9,44.5,41.0
22.7,17.2,8.9,8.2,14.3,11.0,16.3,349.0,17.0,34.3,53.3
62.1,48.3,2.41,202.0,31.9,25.3,42.6,583.0,16.3,43.3,84.3
34.0,25.3,6.1,10.3,8.28,42.6,88.2,1346.0,13.9,38.9,33.7
32.8,28.1,1.49,145.0,9.82,10.6,28.9,294.0,39.6,82.8,46.6
31.6,45.7,5.38,181.0,25.3,19.1,37.5,400.0,10.6,40.0,22.5
28.4,23.1,5.88,68.5,5.47,9.91,26.4,621.0,29.2,57.3,31.6
26.2,24.4,9.65,7.5,2.74,12.3,30.8,449.0,17.6,29.4,43.3
50.5,41.4,6.79,88.2,8.43,15.1,32.5,322.0,52.3,102.0,79.1
41.8,23.7,12.4,101.0,13.7,10.3,34.3,478.0,16.0,34.6,27.9
223.0,145.0,5.67,40.3,5.23,19.8,66.7,1420.0,34.9,72.3,58.3
99.1,60.4,1.88,118.0,13.3,11.0,19.6,385.0,10.9,36.5,40.0
93.9,24.1,1.0,223.0,12.9,8.9,25.9,410.0,23.1,40.7,35.9
36.2,25.5,9.06,13.8,7.57,8.98,25.5,523.0,17.2,44.5,37.5
88.2,66.1,10.6,15.3,3.96,10.5,37.5,284.0,18.1,49.6,30.5
32.5,27.4,5.99,12.2,2.67,15.1,43.3,343.0,22.9,45.7,35.5
47.4,32.2,4.33,9.22,3.92,48.7,179.0,1540.0,19.5,47.4,64.4
20.4,13.3,33.4,27.9,9.73,11.0,30.8,433.0,13.1,31.3,26.2
24.6,22.3,8.74,257.0,59.9,18.9,28.1,828.0,47.4,103.0,95.6
41.4,42.6,4.26,31.1,7.23,16.0,40.3,346.0,12.2,26.2,17.2
1.01,2.62,13.2,56.2,13.2,14.6,38.2,533.0,43.7,89.0,69.8
6.26,1.63,3.89,12.0,1.47,9.39,30.5,313.0,20.9,54.2,53.8
129.0,85.8,1.0,267.0,8.66,47.0,149.0,1611.0,27.4,48.7,38.9
35.5,29.2,12.0,359.0,47.4,7.37,28.9,578.0,39.6,73.0,102.0
27.6,20.4,19.5,47.4,34.9,47.0,142.0,1640.0,4.18,13.0,32.8
34.3,22.1,2.84,100.0,15.4,6.85,28.1,289.0,19.5,45.3,50.9
32.2,18.3,57.8,30.5,1.96,11.7,28.4,407.0,25.5,47.8,8.98
34.9,24.8,10.6,36.8,22.3,12.3,40.0,385.0,7.3,94.7,5.09
30.5,16.4,4.1,16.8,8.43,45.7,151.0,1685.0,14.9,52.3,40.3
28.1,20.0,4.41,59.4,6.79,31.3,54.7,685.0,21.9,43.7,21.5
64.9,40.3,3.16,325.0,20.4,21.3,70.4,2129.0,32.5,82.8,70.4
27.6,32.8,5.38,209.0,10.8,36.5,90.6,1568.0,16.4,42.6,49.1
97.3,106.0,41.4,147.0,23.9,55.7,198.0,2595.0,9.39,18.9,19.1
34.9,27.4,5.99,83.5,16.7,9.65,27.9,305.0,10.3,22.1,27.6
64.4,63.8,1.47,47.8,3.16,9.39,23.7,375.0,9.56,36.2,40.7
50.9,37.9,8.35,6.38,6.15,14.6,57.3,422.0,2.02,80.6,7.37
143.0,155.0,20.5,24.1,9.91,5.78,28.6,478.0,15.1,21.5,21.3
23.9,28.6,2.19,153.0,9.82,12.4,18.6,478.0,10.2,33.4,19.6
126.0,100.0,1.83,70.4,13.7,13.7,62.1,757.0,20.5,34.3,31.6
56.7,30.0,11.7,18.6,1.0,27.9,64.9,562.0,13.8,38.2,23.9
29.4,30.2,27.9,225.0,34.9,13.3,26.7,594.0,22.9,47.8,70.4
25.5,23.7,14.6,400.0,60.4,21.3,44.1,337.0,22.5,63.2,58.8
41.8,27.1,21.3,19.8,11.2,21.5,71.7,422.0,13.9,32.5,35.5
79.9,64.4,1.29,94.7,6.98,13.1,20.2,365.0,1.0,3.16,7.3
29.2,15.3,4.26,99.1,13.6,6.32,28.9,418.0,12.3,28.1,19.3
20.5,21.5,20.5,30.2,6.73,828.0,1176.0,343.0,106.0,163.0,38.5
77.7,51.4,25.7,343.0,55.2,12.4,50.0,1018.0,15.5,24.4,30.0
55.2,41.0,9.91,4.29,12.3,12.5,31.6,562.0,59.4,139.0,75.7
89.0,47.0,4.0,122.0,14.6,6.73,21.9,191.0,16.3,38.2,30.2
84.3,63.2,6.98,28.6,5.78,28.9,43.3,594.0,13.9,25.0,14.5
29.2,26.4,8.06,6.85,1.6,17.3,38.5,410.0,11.4,37.9,21.3
50.5,40.3,40.3,328.0,24.8,15.0,40.0,578.0,58.8,161.0,124.0
34.9,26.9,4.03,66.1,6.85,35.2,89.0,3523.0,20.0,43.7,31.1
28.4,22.5,14.2,44.1,19.5,16.5,78.4,319.0,1.53,44.9,7.04
32.2,15.1,5.19,414.0,43.7,87.4,281.0,4451.0,14.1,15.1,30.8
61.0,50.5,6.15,58.3,7.91,20.7,75.0,1208.0,21.9,34.3,27.6
43.3,30.2,4.87,10.2,4.61,19.8,34.3,403.0,18.3,47.4,44.1
31.1,26.2,26.7,25.5,17.9,10.4,26.9,262.0,62.1,160.0,204.0
33.7,21.5,48.3,70.4,28.9,6.85,20.9,313.0,1.95,50.9,2.48
38.9,35.5,22.9,302.0,47.4,6.98,47.4,195.0,10.9,30.0,31.1
36.2,23.7,5.33,147.0,29.7,10.4,24.8,673.0,69.8,215.0,183.0
66.1,57.3,50.5,84.3,25.9,8.13,18.1,334.0,12.5,43.3,32.8
40.3,32.8,8.9,17.8,7.84,16.3,56.7,466.0,71.0,77.7,30.2
75.0,71.0,16.4,54.2,15.0,15.4,39.2,429.0,10.7,29.7,38.9
106.0,85.8,13.5,15.1,8.2,11.5,38.5,400.0,45.7,112.0,99.1
37.2,23.9,12.5,276.0,30.5,17.9,45.7,400.0,14.9,47.8,52.8
39.2,27.4,6.67,198.0,30.8,11.8,35.9,519.0,10.5,39.2,27.1
22.3,17.3,10.0,15.8,10.9,15.1,44.1,567.0,13.0,42.9,23.7
30.2,28.6,33.4,111.0,29.7,16.7,34.9,319.0,26.7,65.5,78.4
23.5,13.2,7.99,13.3,8.28,10.6,30.5,514.0,14.6,34.9,62.1
34.0,17.2,4.45,11.8,4.18,7.57,20.4,449.0,4.74,22.1,13.2
34.0,26.7,33.4,19.1,10.2,18.8,46.6,418.0,19.3,48.7,33.4
64.9,58.8,1.65,221.0,32.8,12.3,24.4,407.0,48.3,132.0,125.0
57.3,40.7,6.98,29.4,7.17,40.0,147.0,1827.0,21.7,46.6,29.2
91.4,63.2,13.9,28.6,10.6,12.0,66.1,300.0,92.2,173.0,12.9
44.5,26.4,4.87,15.3,7.91,12.0,35.5,604.0,15.3,44.1,33.7
55.2,41.8,14.2,365.0,32.5,8.06,42.6,211.0,20.4,44.5,40.3
46.6,45.7,2.48,85.8,18.8,20.7,42.2,352.0,36.2,47.4,55.7
37.9,29.4,28.9,29.7,19.6,7.5,30.5,372.0,36.2,79.1,43.7
149.0,115.0,13.7,50.9,15.1,14.2,50.5,396.0,31.1,82.8,71.0
46.1,21.1,6.85,123.0,17.0,17.6,43.3,466.0,25.7,38.2,50.0
43.3,35.2,2.41,67.3,12.1,13.8,43.3,334.0,15.8,35.9,32.2
28.6,17.8,10.3,126.0,9.82,15.3,43.3,843.0,7.91,32.2,17.5
29.4,18.3,42.9,241.0,60.4,8.35,22.9,828.0,15.0,27.9,24.1
31.9,22.5,14.9,250.0,33.1,26.7,89.8,2525.0,10.9,22.3,3.52
23.3,22.1,5.73,81.3,17.8,8.13,29.2,207.0,15.3,33.7,54.7
32.5,17.0,7.7,22.5,8.9,38.5,106.0,1407.0,20.0,38.5,4.37
52.8,65.5,5.67,60.4,5.05,14.2,38.9,478.0,13.1,21.9,23.3
30.0,27.9,41.4,50.9,7.43,12.9,55.7,906.0,16.0,34.0,17.3
44.5,41.8,45.7,50.9,6.92,11.5,33.1,328.0,23.1,54.7,59.4
239.0,184.0,4.66,302.0,27.4,7.7,44.5,129.0,14.7,37.5,36.8
35.2,23.3,2.79,59.9,12.3,15.7,42.6,474.0,33.1,70.4,92.2
66.1,48.3,21.1,305.0,43.7,6.38,23.5,87.4,59.9,131.0,170.0
33.7,29.7,32.8,400.0,28.6,46.6,110.0,1263.0,11.9,34.9,16.5
149.0,96.5,7.37,106.0,9.56,10.9,34.9,509.0,15.4,42.6,42.6
30.8,19.6,1.0,154.0,14.1,11.4,56.7,965.0,3.79,38.2,10.4
43.7,25.3,15.7,305.0,34.3,10.6,32.8,437.0,25.0,47.4,40.0
25.7,23.5,7.43,31.3,3.92,12.7,43.7,874.0,5.52,42.2,4.22
