praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
27.9,25.0,5.83,131.0,16.1,43.7,89.8,1640.0,26.2,66.7,181.0
72.3,50.9,2.89,10.3,7.1,22.5,50.0,429.0,27.9,94.7,161.0
71.7,95.6,60.4,410.0,149.0,70.4,183.0,3106.0,8.35,14.1,37.9
33.7,24.4,20.4,14.5,10.8,62.6,97.3,1241.0,6.98,16.8,14.9
52.3,16.8,8.43,16.3,22.3,43.7,64.4,470.0,10.5,33.4,50.0
33.1,18.1,1.51,271.0,35.5,30.0,61.0,698.0,17.2,44.1,129.0
42.6,27.4,6.21,491.0,57.8,34.3,54.2,474.0,39.6,109.0,102.0
130.0,106.0,7.43,19.5,19.8,9.73,36.8,385.0,4.26,42.2,58.8
37.9,31.3,7.84,7.23,12.9,9.31,31.3,828.0,4.91,20.7,31.9
69.2,58.3,11.1,453.0,81.3,29.4,47.4,588.0,7.84,29.4,33.7
44.1,31.1,1.0,188.0,22.5,10.5,22.3,372.0,2.84,15.8,38.2
161.0,35.2,2.62,139.0,16.4,21.7,47.4,474.0,9.73,11.0,3.19
40.7,25.7,3.11,133.0,19.3,55.7,129.0,1894.0,6.98,17.3,13.3
58.8,91.4,19.1,16.1,16.4,63.2,145.0,1472.0,9.31,34.3,34.0
20.9,9.47,12.1,11.0,3.75,5.57,26.7,389.0,6.55,24.8,55.7
23.9,17.9,11.1,274.0,42.2,25.0,42.9,328.0,8.66,30.2,48.7
22.7,20.0,13.1,6.44,9.73,26.7,40.3,437.0,11.5,17.3,26.4
33.7,30.8,3.13,46.1,7.17,32.8,55.7,500.0,7.17,30.2,44.1
35.2,8.28,18.3,274.0,50.9,31.1,42.6,396.0,14.3,48.3,66.1
202.0,176.0,4.37,77.0,6.04,25.7,50.9,457.0,8.74,28.4,30.8
35.5,12.5,7.23,21.9,16.0,20.7,30.5,583.0,5.99,28.4,33.4
186.0,114.0,7.91,61.5,20.7,55.2,66.1,346.0,5.99,18.8,16.5
83.5,104.0,8.13,22.5,19.1,39.6,62.1,407.0,13.7,43.7,93.9
26.7,25.7,10.3,176.0,34.9,19.5,43.3,457.0,4.03,23.3,44.9
71.0,58.8,7.7,30.8,18.9,33.1,60.4,346.0,5.57,15.4,42.6
29.2,18.8,5.78,365.0,57.8,8.66,30.5,487.0,9.47,33.4,58.8
215.0,163.0,2.27,106.0,20.5,57.3,83.5,396.0,8.82,36.5,34.6
33.7,33.7,30.8,311.0,79.9,19.8,50.5,528.0,5.52,14.9,34.3
16.8,14.6,15.3,352.0,51.9,58.8,151.0,2458.0,5.94,20.5,44.1
97.3,109.0,8.9,6.55,9.31,14.5,50.5,1186.0,29.7,69.8,87.4
44.9,28.4,36.2,165.0,107.0,40.7,71.0,1472.0,8.51,21.1,38.9
102.0,138.0,2.59,131.0,1.0,38.5,58.3,400.0,15.0,40.3,69.8
118.0,71.0,7.57,25.5,1.84,57.3,122.0,2595.0,14.9,48.7,108.0
122.0,93.9,5.67,322.0,71.7,41.8,79.1,1370.0,20.5,69.8,101.0
46.1,27.6,2.19,27.1,23.9,20.9,40.7,661.0,25.7,86.6,129.0
25.3,20.0,20.0,33.4,41.8,4.14,33.1,219.0,9.39,28.6,40.3
98.2,79.9,2.71,79.9,27.4,25.3,36.5,588.0,11.8,19.3,40.0
40.3,27.9,10.5,157.0,32.8,19.6,36.5,362.0,10.8,27.6,54.2
58.8,46.6,4.14,9.06,6.38,65.5,108.0,692.0,7.84,23.7,32.8
27.1,20.7,2.74,1.6,2.97,37.5,53.3,375.0,10.9,42.9,40.3
36.2,34.3,17.0,267.0,72.3,34.0,67.9,523.0,7.91,8.58,16.8
30.5,17.3,20.5,14.7,16.4,21.9,38.5,403.0,10.3,35.2,58.3
56.7,45.7,5.47,1.39,10.4,38.5,51.9,392.0,6.85,45.7,34.9
34.0,28.4,3.92,77.0,16.7,42.6,57.8,965.0,8.28,22.9,18.8
77.0,53.3,18.1,207.0,67.9,57.3,73.0,453.0,6.92,28.9,42.9
264.0,219.0,6.61,6.26,11.5,4.37,23.5,205.0,12.3,44.5,97.3
53.3,50.9,6.44,11.0,12.6,18.6,40.7,445.0,23.1,66.7,131.0
40.3,28.9,11.7,331.0,64.4,7.57,42.6,362.0,5.14,20.7,49.6
125.0,89.8,5.33,262.0,40.3,50.5,72.3,649.0,5.73,34.0,31.1
113.0,82.0,5.94,10.4,12.3,29.4,65.5,1446.0,7.23,24.8,32.5
40.7,17.5,21.9,19.6,13.2,22.5,37.9,461.0,12.6,40.7,38.5
24.6,14.9,2.13,125.0,12.3,25.7,53.8,743.0,6.67,18.4,17.3
24.4,15.4,15.7,172.0,47.8,25.3,39.2,316.0,19.1,47.4,52.8
86.6,129.0,4.78,10.3,8.35,56.2,141.0,1928.0,12.9,43.7,26.2
106.0,75.0,33.7,346.0,63.8,14.7,35.9,710.0,6.67,7.91,31.6
179.0,126.0,7.04,362.0,81.3,31.9,54.7,965.0,5.88,4.33,22.5
20.7,24.6,1.55,337.0,48.7,50.0,89.0,1747.0,7.77,20.4,30.8
58.3,54.7,1.33,173.0,27.6,8.98,12.6,297.0,10.4,33.1,28.4
28.4,18.1,12.0,359.0,85.1,20.9,55.7,1114.0,8.43,27.9,56.2
73.7,64.4,8.13,16.3,17.8,57.3,127.0,1241.0,17.2,46.1,122.0
26.7,24.6,7.04,10.1,1.24,101.0,178.0,2414.0,8.28,21.3,40.3
27.6,25.9,1.0,235.0,29.2,6.15,17.9,429.0,5.38,17.2,31.9
31.9,22.3,3.65,83.5,15.3,32.2,54.7,372.0,1.7,39.2,5.14
31.1,25.9,28.9,25.3,31.3,10.7,9.06,346.0,7.64,11.5,29.2
153.0,126.0,25.9,150.0,61.0,57.3,97.3,422.0,1.91,7.77,2.59
111.0,143.0,11.2,12.4,3.72,28.4,36.8,331.0,12.2,45.7,45.7
94.7,56.2,9.56,8.58,10.1,24.6,36.5,505.0,1.0,106.0,1.36
84.3,119.0,146.0,133.0,79.9,19.1,32.8,414.0,35.5,81.3,122.0
22.9,24.1,3.28,200.0,23.3,22.7,38.9,328.0,10.7,30.0,28.9
49.1,35.5,5.19,97.3,19.5,26.4,40.3,422.0,2.15,13.7,1.0
48.3,37.2,4.41,13.9,9.22,26.4,51.4,429.0,5.0,25.7,42.9
89.8,59.4,6.67,135.0,30.2,257.0,365.0,1395.0,11.3,16.7,41.4
19.8,19.1,15.3,237.0,54.2,22.1,41.4,828.0,17.8,51.4,50.0
95.6,69.8,27.1,15.5,30.0,20.4,42.2,1037.0,3.59,18.4,50.0
18.9,12.3,14.3,573.0,114.0,24.8,44.5,500.0,21.9,107.0,129.0
89.8,73.7,7.04,8.98,11.8,32.2,56.2,365.0,6.79,22.9,50.5
163.0,209.0,7.7,18.4,6.26,24.1,52.3,939.0,16.3,52.3,77.7
59.9,47.4,3.34,96.5,12.9,27.4,48.3,325.0,14.6,43.3,41.8
26.7,26.2,5.14,4.7,13.9,13.6,32.2,396.0,8.51,16.5,43.7
101.0,81.3,1.0,205.0,37.5,21.1,39.6,262.0,9.47,10.2,46.6
186.0,143.0,9.31,487.0,77.0,30.2,50.5,433.0,7.99,20.2,23.5
28.6,20.5,6.1,125.0,13.8,36.2,57.3,319.0,8.9,6.04,20.0
120.0,90.6,37.9,319.0,79.9,31.1,46.1,359.0,28.4,82.8,198.0
103.0,94.7,1.38,97.3,5.67,41.0,107.0,1827.0,10.2,20.5,29.2
31.1,23.3,5.94,10.4,5.99,38.2,79.1,2017.0,7.37,22.1,34.0
110.0,96.5,2.86,120.0,25.0,79.1,110.0,487.0,8.35,25.3,30.5
31.6,17.8,1.68,108.0,7.17,44.5,106.0,1811.0,10.7,16.8,19.1
105.0,80.6,5.88,76.4,30.8,38.5,44.5,362.0,10.0,34.0,34.9
186.0,131.0,2.31,181.0,11.9,15.4,35.9,500.0,11.5,39.6,46.1
42.6,29.2,1.0,183.0,32.2,26.7,32.8,305.0,1.0,26.9,6.98
21.3,17.2,15.0,196.0,50.5,44.1,75.0,279.0,17.0,36.2,77.0
78.4,56.2,32.5,63.2,23.7,17.6,41.8,500.0,43.3,95.6,87.4
98.2,58.3,10.0,16.0,12.2,13.0,29.7,567.0,11.0,18.6,24.6
114.0,112.0,20.0,410.0,71.0,102.0,143.0,407.0,8.82,20.4,42.9
117.0,85.1,10.7,204.0,22.5,29.4,49.1,890.0,6.79,17.3,27.4
107.0,76.4,1.0,2.89,1.08,44.5,88.2,3078.0,6.79,18.3,37.9
5.47,18.6,1.36,147.0,22.3,25.9,42.6,667.0,6.04,27.4,25.5
23.1,20.9,1.1,429.0,34.0,12.6,23.1,496.0,48.3,173.0,325.0
108.0,79.9,13.5,453.0,104.0,19.8,36.2,372.0,25.3,66.1,195.0
89.8,71.7,3.79,11.9,14.1,31.3,95.6,1655.0,9.91,26.2,24.8
27.4,19.1,1.22,311.0,25.7,10.6,34.9,483.0,7.64,23.9,37.2
48.3,27.1,6.26,14.2,9.22,41.4,73.7,382.0,8.43,18.6,26.2
70.4,45.7,12.2,47.8,22.9,21.1,32.5,538.0,8.74,22.9,41.8
133.0,86.6,19.6,24.6,8.74,6.04,41.4,368.0,14.2,29.4,17.3
35.5,24.8,13.0,27.6,28.1,35.5,83.5,1540.0,5.88,12.7,18.4
28.9,23.1,9.56,259.0,51.4,64.9,87.4,799.0,7.99,20.9,52.8
37.2,37.2,4.18,19.8,19.1,34.3,65.5,311.0,4.45,19.5,42.2
106.0,101.0,29.4,286.0,77.7,34.6,73.0,1370.0,10.1,39.2,29.2
41.8,44.9,4.53,9.14,7.43,58.3,90.6,372.0,60.4,186.0,269.0
24.8,13.3,4.96,23.7,5.09,48.3,74.3,1124.0,1.0,163.0,3.82
108.0,75.0,10.2,6.44,4.03,43.7,83.5,1144.0,11.0,21.5,47.0
33.4,18.3,12.2,9.91,1.01,29.2,45.7,294.0,7.99,15.3,24.4
151.0,131.0,10.2,7.04,16.0,38.5,90.6,1911.0,11.8,23.1,46.6
74.3,52.3,6.61,21.5,8.98,8.2,24.8,519.0,17.5,34.9,27.9
30.5,23.9,7.43,5.0,1.37,21.9,45.7,355.0,9.31,31.9,25.3
31.6,22.7,22.1,132.0,25.3,35.2,50.9,449.0,10.1,31.9,20.0
79.9,106.0,7.04,81.3,22.5,82.8,193.0,3429.0,5.05,16.7,36.5
78.4,69.8,4.53,123.0,31.3,20.9,45.7,392.0,8.98,18.4,36.2
27.9,26.7,8.58,470.0,82.8,107.0,195.0,3752.0,33.1,76.4,114.0
146.0,175.0,18.9,322.0,82.0,17.5,39.2,1124.0,6.1,13.6,20.5
129.0,119.0,1.0,176.0,13.9,20.2,38.9,407.0,28.4,64.9,101.0
31.9,32.5,5.19,16.0,8.28,18.6,23.3,594.0,10.6,40.0,31.3
76.4,64.9,3.96,136.0,27.4,18.9,49.6,1310.0,7.43,28.9,42.9
26.2,12.5,7.1,14.5,8.66,9.82,39.6,626.0,5.09,11.5,3.46
42.2,13.3,6.21,449.0,64.9,19.8,33.1,604.0,8.2,19.8,32.5
117.0,83.5,3.55,313.0,40.7,46.6,65.5,325.0,9.91,18.1,36.2
37.9,15.5,2.86,45.7,17.5,16.4,31.9,340.0,2.21,23.5,38.9
27.1,29.7,7.17,100.0,26.4,12.5,32.8,457.0,12.4,28.9,48.3
26.2,20.4,51.9,389.0,108.0,12.2,33.4,764.0,8.43,22.1,19.6
153.0,83.5,5.88,8.28,14.3,32.5,39.6,410.0,4.41,24.1,30.0
30.2,16.0,1.0,334.0,32.8,36.8,51.4,638.0,5.14,14.7,23.3
60.4,52.8,28.1,20.9,14.9,56.7,111.0,1046.0,10.8,27.9,42.2
63.8,42.2,6.49,18.3,11.2,30.8,57.8,588.0,7.7,12.3,23.5
225.0,126.0,16.0,375.0,98.2,50.5,87.4,956.0,14.5,43.7,85.8
53.3,43.7,4.49,64.4,28.6,26.9,50.5,264.0,13.6,43.7,39.2
43.7,34.9,9.14,13.7,9.47,14.1,25.0,359.0,8.9,16.5,51.9
38.2,30.8,2.13,115.0,8.98,17.8,28.6,441.0,8.98,34.6,73.7
53.8,47.0,6.61,11.2,7.64,12.7,34.9,730.0,8.98,14.7,19.8
35.2,36.8,7.3,379.0,69.2,50.9,70.4,426.0,7.84,18.1,32.2
20.9,9.39,15.7,19.6,15.0,23.7,41.8,308.0,18.9,31.3,3.05
67.9,40.7,3.52,313.0,40.0,5.23,30.2,359.0,11.3,22.1,59.4
26.4,20.2,1.86,422.0,66.1,8.66,28.9,200.0,1.15,125.0,8.35
111.0,70.4,6.55,63.8,16.1,18.6,33.7,445.0,6.32,11.5,31.6
23.7,25.7,1.46,121.0,21.7,35.2,82.8,1134.0,5.88,16.7,23.9
12.0,19.1,39.2,44.1,16.8,24.4,34.0,407.0,14.1,44.1,137.0
31.1,7.3,1.0,505.0,76.4,31.1,44.9,385.0,7.77,19.1,42.2
89.0,95.6,16.5,60.4,27.1,12.6,48.7,890.0,8.43,16.8,36.5
17.6,10.7,5.23,46.6,32.2,27.1,45.3,346.0,10.6,18.3,16.5
42.6,18.9,9.56,433.0,94.7,37.2,59.4,284.0,10.8,28.1,43.3
85.8,115.0,14.9,22.7,2.97,13.5,25.7,441.0,7.64,13.2,20.4
18.9,35.9,7.1,13.7,8.51,47.0,53.3,349.0,30.0,63.2,107.0
30.8,24.1,1.0,414.0,56.2,72.3,163.0,2167.0,10.6,17.6,63.2
11.8,5.05,7.1,7.04,8.82,33.7,48.3,562.0,11.1,29.2,41.8
24.4,30.0,1.0,343.0,10.6,64.4,95.6,396.0,9.91,21.3,38.5
34.9,27.6,6.92,7.84,9.73,51.4,70.4,500.0,11.3,47.0,82.0
91.4,50.5,17.0,483.0,76.4,65.5,125.0,1407.0,6.44,20.0,32.2
87.4,59.4,2.02,77.7,17.6,23.9,39.6,311.0,7.23,32.8,36.2
26.7,22.7,5.57,130.0,26.9,21.7,46.6,655.0,19.8,60.4,202.0
27.6,21.9,16.8,422.0,94.7,69.2,101.0,1298.0,8.82,16.1,38.5
36.5,24.8,13.2,562.0,104.0,58.3,113.0,2267.0,4.78,24.8,27.6
24.8,30.0,2.84,122.0,11.0,31.9,56.7,407.0,7.99,19.3,17.8
50.9,23.5,9.65,135.0,11.3,7.64,27.1,319.0,8.06,46.6,48.7
91.4,107.0,6.38,9.91,10.6,50.0,77.7,931.0,2.62,36.5,5.0
104.0,82.0,21.5,359.0,113.0,42.9,70.4,982.0,5.19,19.5,19.3
27.4,21.3,7.43,12.5,1.0,72.3,167.0,3338.0,9.82,13.5,25.0
24.4,26.4,10.5,294.0,77.7,43.3,94.7,1640.0,23.1,77.0,160.0
31.9,23.7,1.42,281.0,35.5,36.2,74.3,1640.0,3.52,27.1,36.8
108.0,90.6,36.8,25.9,21.5,89.0,186.0,2763.0,14.7,36.8,47.0
64.4,48.7,2.86,70.4,35.2,33.1,57.3,514.0,7.23,33.4,61.0
27.1,15.3,6.98,57.8,7.77,24.1,42.6,305.0,8.13,18.4,47.8
58.3,48.7,13.8,6.85,1.0,26.4,50.9,717.0,22.1,56.2,157.0
37.2,26.9,5.14,7.04,5.09,18.8,29.2,352.0,10.6,37.2,73.0
9.39,12.3,3.82,130.0,1.04,22.1,36.5,441.0,9.39,31.1,51.9
27.4,19.6,8.28,9.14,12.1,28.6,63.2,1197.0,8.74,23.5,19.8
107.0,69.8,30.2,57.3,17.0,24.4,35.5,491.0,13.9,49.6,117.0
64.9,61.0,13.5,10.9,10.5,4.7,28.6,223.0,6.44,25.9,35.5
17.5,12.4,2.86,276.0,44.9,42.2,79.1,835.0,7.99,35.5,35.9
248.0,267.0,7.57,24.8,4.37,31.3,48.7,334.0,6.44,21.9,39.6
28.9,16.0,5.33,28.1,12.3,20.5,27.6,470.0,5.09,25.0,34.9
25.3,20.2,1.86,202.0,22.1,59.4,102.0,1420.0,9.06,12.7,29.7
46.1,26.4,19.1,20.4,10.7,44.5,75.0,649.0,45.7,75.0,7.1
50.0,14.1,17.9,16.0,4.74,32.5,50.9,422.0,6.79,26.4,39.6
69.8,58.8,13.0,6.85,10.8,28.6,37.9,209.0,9.31,35.5,70.4
45.7,31.3,19.6,15.3,12.4,11.7,31.3,621.0,12.3,21.3,56.2
22.3,17.5,12.6,379.0,68.5,23.3,39.6,343.0,9.56,43.7,40.7
40.0,26.7,1.0,188.0,9.56,11.1,31.9,799.0,4.41,10.7,37.9
30.5,46.1,8.58,50.5,11.5,29.4,50.9,334.0,10.1,37.2,40.7
85.1,61.5,2.25,528.0,57.3,26.9,53.8,1286.0,2.17,14.7,8.98
31.3,24.4,7.57,46.1,17.9,55.7,97.3,764.0,6.44,21.3,22.7
55.7,47.0,13.3,22.1,16.4,5.83,7.84,385.0,7.3,14.2,18.3
9.47,11.1,13.6,385.0,64.4,67.9,133.0,1928.0,10.3,17.6,79.1
108.0,137.0,9.65,20.9,9.65,30.8,52.3,325.0,8.98,20.4,21.9
9.65,13.1,10.2,39.2,4.14,14.9,47.4,1084.0,7.3,27.1,45.7
50.9,40.3,16.1,233.0,43.7,30.5,86.6,1611.0,4.74,22.5,24.1
22.5,35.9,23.9,40.7,20.7,29.2,47.0,403.0,11.2,19.8,45.7
84.3,54.7,12.7,19.8,15.5,59.9,179.0,1596.0,6.85,26.9,37.5
132.0,183.0,1.27,168.0,27.4,38.5,63.8,276.0,4.18,15.4,28.9
42.2,61.5,2.48,142.0,32.5,12.6,31.6,547.0,4.14,27.6,50.9
50.9,46.1,2.21,286.0,29.7,40.7,55.2,414.0,5.88,15.7,15.5
170.0,136.0,11.3,407.0,89.0,30.0,43.3,346.0,13.8,25.7,14.9
65.5,50.0,6.85,17.8,14.1,23.1,42.6,400.0,9.82,28.1,40.0
24.1,12.4,1.0,121.0,12.2,18.6,39.6,349.0,6.79,28.6,47.8
12.2,9.91,12.7,385.0,79.1,53.8,94.7,982.0,11.9,49.6,50.5
126.0,135.0,10.3,6.79,16.0,70.4,163.0,2148.0,10.6,30.8,50.0
31.9,28.6,14.6,319.0,73.0,35.9,54.7,389.0,11.1,22.5,24.4
89.8,109.0,5.0,26.2,12.5,10.5,24.6,557.0,2.33,204.0,5.19
89.8,73.0,10.3,12.7,1.3,34.3,51.4,410.0,8.82,20.5,25.5
46.1,27.9,8.74,233.0,32.2,69.2,158.0,2054.0,7.1,19.5,43.3
37.5,27.9,6.49,63.8,23.5,16.4,32.5,343.0,6.49,11.2,36.5
34.0,24.4,4.91,17.0,6.26,22.5,34.6,667.0,7.84,18.1,26.4
17.0,21.5,9.56,12.5,8.28,28.6,41.4,414.0,12.1,38.5,57.3
23.3,7.23,11.0,209.0,44.5,41.0,73.0,1065.0,9.56,43.7,33.1
97.3,72.3,6.61,58.8,14.1,52.3,106.0,1762.0,7.7,27.1,46.1
58.8,40.0,1.43,195.0,14.6,92.2,175.0,2267.0,4.53,25.7,23.7
78.4,63.2,3.68,196.0,15.1,15.3,43.7,661.0,4.61,13.0,41.8
26.9,23.1,1.11,175.0,21.1,59.4,102.0,1084.0,8.82,22.3,31.1
62.6,39.2,9.31,16.4,11.9,30.5,50.5,500.0,7.77,34.3,28.6
28.4,22.3,4.0,16.1,4.18,16.5,29.7,255.0,24.1,46.1,45.7
38.5,23.7,1.32,101.0,16.3,38.2,57.8,375.0,12.0,23.9,31.6
26.2,21.7,5.83,10.6,11.3,22.9,37.5,426.0,8.35,20.0,35.5
29.4,20.5,44.5,181.0,79.1,25.0,32.5,316.0,12.3,32.2,65.5
17.0,46.6,8.82,186.0,34.6,62.1,72.3,368.0,8.43,25.0,23.7
24.8,13.6,13.3,9.82,10.4,31.9,52.3,392.0,7.37,16.4,20.0
85.1,84.3,12.0,19.6,12.7,28.1,37.5,157.0,4.29,12.3,18.1
121.0,101.0,13.6,53.8,36.5,30.8,49.1,368.0,9.65,14.6,32.8
58.8,46.6,5.52,11.3,5.23,8.74,42.6,410.0,14.3,39.6,3.65
50.0,26.7,6.21,13.7,3.08,10.0,36.8,466.0,27.9,79.9,193.0
29.7,16.1,3.13,483.0,66.1,36.2,69.2,1055.0,179.0,257.0,11.4
34.3,28.1,1.19,143.0,9.31,28.4,67.9,2414.0,10.6,25.9,54.7
51.4,36.8,10.8,11.1,8.43,19.5,34.6,466.0,11.2,32.8,38.2
63.2,34.6,8.51,9.73,1.2,60.4,135.0,1640.0,8.35,27.1,37.2
173.0,110.0,2.53,267.0,39.2,22.1,50.0,400.0,7.17,10.7,49.1
113.0,93.9,2.97,445.0,67.9,22.5,79.1,1358.0,9.91,18.1,44.1
35.9,17.0,13.8,13.3,5.78,27.9,74.3,858.0,7.5,23.5,28.6
43.7,26.2,15.8,138.0,57.3,13.2,30.0,433.0,8.82,15.4,28.6
120.0,82.0,8.13,31.9,20.5,13.0,27.1,679.0,7.91,24.6,33.7
3.55,1.01,4.37,8.66,1.01,26.9,54.7,973.0,6.73,13.9,40.0
25.0,25.5,9.91,117.0,33.1,26.2,41.4,385.0,8.51,26.7,65.5
33.4,18.4,2.33,172.0,23.9,42.2,66.7,372.0,8.2,24.6,66.1
49.1,25.0,9.82,15.5,15.1,12.7,31.6,578.0,7.37,21.3,8.74
31.3,12.1,8.06,28.6,14.2,9.22,45.7,626.0,10.4,43.3,36.8
34.9,21.1,16.7,154.0,44.5,13.2,26.4,723.0,4.45,16.7,35.2
20.9,21.5,3.96,150.0,13.5,7.43,35.2,422.0,6.85,18.9,88.2
37.9,12.9,14.9,10.2,1.61,24.1,51.9,331.0,9.06,47.0,30.0
47.4,35.9,29.7,80.6,17.0,45.7,89.8,1263.0,5.42,26.2,51.4
48.7,38.9,18.9,349.0,69.8,59.9,133.0,1999.0,9.82,30.2,27.1
39.2,32.8,7.64,5.52,9.14,20.0,36.5,392.0,14.6,18.8,11.5
35.5,31.9,2.0,139.0,19.8,28.4,45.7,255.0,7.3,24.1,23.5
30.5,15.4,8.74,6.26,8.28,79.1,131.0,453.0,15.4,27.1,46.6
33.1,27.6,39.2,45.3,21.3,11.5,17.5,523.0,9.82,16.7,34.6
200.0,112.0,13.7,63.2,8.82,15.4,32.2,931.0,15.7,31.3,31.9
28.6,24.6,7.37,133.0,33.7,12.1,39.2,1000.0,7.77,22.7,38.5
44.9,23.5,1.13,445.0,43.3,7.1,26.2,276.0,26.7,82.0,85.8
16.3,14.7,20.7,35.5,5.33,33.7,52.8,319.0,4.0,8.2,4.7
63.2,39.6,9.31,161.0,47.4,16.1,36.5,382.0,9.65,25.9,13.8
33.7,28.9,5.38,12.5,6.79,10.1,26.4,449.0,11.1,26.4,28.1
33.4,23.7,8.66,8.13,1.88,44.9,99.1,1499.0,16.3,68.5,89.0
26.4,24.6,10.5,4.26,3.46,42.2,119.0,1685.0,19.6,41.4,44.1
62.6,73.7,21.9,78.4,32.8,25.5,44.5,337.0,41.4,130.0,143.0
26.7,19.5,6.92,47.0,25.7,21.5,33.4,461.0,30.8,86.6,259.0
22.3,24.1,5.94,19.8,8.66,11.2,26.2,461.0,8.51,24.1,41.8
102.0,66.1,11.4,7.37,2.09,35.9,65.5,770.0,9.82,25.0,35.2
26.2,18.6,3.08,10.5,14.7,74.3,129.0,1446.0,8.98,34.9,85.1
39.6,28.4,22.9,44.5,9.14,25.7,35.2,470.0,16.3,36.2,43.3
42.2,25.3,7.77,6.98,1.0,18.8,29.2,269.0,8.13,22.7,42.9
17.2,15.0,8.82,308.0,46.1,75.0,108.0,340.0,5.42,31.1,29.2
111.0,73.7,2.46,79.1,9.31,11.5,35.2,851.0,8.13,17.0,15.7
51.4,25.9,3.68,184.0,24.1,51.9,79.9,478.0,9.31,30.2,36.5
41.4,36.8,2.86,89.8,17.3,27.4,58.3,396.0,11.0,34.0,22.3
49.1,35.2,15.0,26.9,5.73,78.4,172.0,2227.0,7.77,19.6,17.8
