praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
37.2,21.3,8.51,12.0,2.71,105.0,179.0,1640.0,21.3,38.9,71.0
11.1,32.2,4.74,84.3,8.51,37.5,79.1,4068.0,38.5,74.3,94.7
37.2,35.9,9.39,7.5,8.74,120.0,189.0,1114.0,13.7,38.2,49.6
28.6,18.4,1.45,121.0,12.0,9.14,14.5,644.0,4.22,7.57,18.4
32.8,31.1,3.19,122.0,9.91,47.4,80.6,470.0,9.14,12.5,28.6
30.0,16.7,3.72,12.7,9.82,43.3,64.4,372.0,9.65,21.9,52.8
17.6,31.1,2.02,229.0,14.1,59.4,91.4,1134.0,22.9,55.2,100.0
24.6,18.6,7.84,9.56,12.6,5.28,24.6,276.0,13.1,29.7,56.7
73.0,54.7,10.3,16.5,10.6,12.9,24.8,632.0,42.2,100.0,93.9
28.1,20.2,8.66,7.37,8.66,101.0,165.0,1596.0,13.1,26.2,53.8
46.1,23.1,2.39,264.0,30.8,10.6,20.4,604.0,36.2,85.1,151.0
36.8,29.4,5.38,122.0,28.9,13.1,13.3,583.0,2.97,13.6,13.7
71.0,55.2,19.1,19.6,13.5,21.7,47.0,379.0,11.9,35.9,28.9
41.0,31.6,11.7,181.0,32.5,9.56,14.7,331.0,13.7,18.8,37.5
36.2,21.7,4.83,61.0,6.38,8.9,15.1,882.0,31.6,62.6,80.6
62.6,41.0,22.1,26.9,12.3,25.5,35.2,533.0,22.5,44.5,75.7
163.0,97.3,8.35,13.0,9.39,164.0,284.0,1084.0,11.8,28.1,59.4
28.6,21.3,7.64,36.8,11.3,6.73,35.5,355.0,57.8,118.0,99.1
26.7,14.7,6.38,55.2,12.0,77.0,135.0,1655.0,12.0,39.6,42.9
53.8,46.1,27.4,97.3,3.05,17.5,29.2,340.0,8.66,13.0,18.4
56.2,35.5,8.82,7.3,1.3,23.9,33.1,422.0,10.5,15.0,38.2
36.2,23.3,15.0,22.5,17.6,10.5,35.5,221.0,20.2,45.7,8.06
32.8,21.7,6.21,79.9,5.33,7.64,13.5,343.0,11.2,26.4,48.3
29.7,30.2,10.4,43.7,26.9,12.1,30.5,557.0,10.4,36.8,34.3
18.6,5.38,1.0,143.0,20.0,3.65,11.5,300.0,38.9,68.5,78.4
34.3,29.7,11.8,15.5,4.41,11.5,26.7,519.0,5.73,15.1,24.4
68.5,46.1,3.75,34.6,5.52,105.0,223.0,3718.0,8.13,18.9,22.7
28.6,17.0,3.13,107.0,26.4,95.6,186.0,1999.0,13.1,30.0,57.3
40.3,23.7,1.0,108.0,19.1,60.4,103.0,1540.0,19.5,41.4,4.96
5.33,6.92,9.82,11.7,1.0,14.6,39.6,632.0,10.0,21.1,47.0
143.0,85.1,8.43,54.7,22.1,281.0,573.0,9910.0,19.5,53.3,55.7
30.5,19.1,11.0,9.31,1.91,9.22,19.5,48.3,35.2,83.5,104.0
40.3,23.3,10.8,17.5,8.98,9.82,51.9,433.0,8.9,29.2,41.4
13.1,20.0,11.5,37.5,18.4,13.5,34.6,1370.0,16.8,46.1,64.9
23.7,17.9,6.15,67.3,11.0,21.3,40.0,621.0,17.6,41.0,37.9
32.8,18.4,28.6,34.0,30.2,78.4,131.0,1540.0,12.6,40.3,62.6
42.2,24.4,3.08,127.0,26.2,28.4,35.2,573.0,15.0,26.9,36.5
49.1,36.5,27.1,25.0,15.0,44.5,86.6,1382.0,15.3,48.3,61.5
31.6,22.3,1.0,160.0,17.3,29.4,67.3,1395.0,40.7,90.6,149.0
38.2,17.2,35.2,55.2,8.2,4.7,12.9,710.0,15.7,21.3,13.5
18.8,16.5,4.1,61.5,8.98,77.7,143.0,2288.0,23.5,65.5,55.2
39.2,16.8,25.3,253.0,71.0,17.3,47.0,400.0,10.6,47.0,42.9
23.1,13.9,6.44,229.0,32.5,15.3,25.9,538.0,10.1,40.3,26.7
52.8,58.8,3.37,11.5,6.85,11.9,30.5,784.0,14.3,36.8,40.3
38.9,27.6,1.0,167.0,21.9,36.8,54.2,514.0,13.7,23.5,35.5
49.1,41.4,6.38,51.9,25.0,79.9,163.0,2017.0,6.49,29.4,13.9
58.8,50.0,16.3,31.1,36.5,58.8,132.0,2054.0,1.0,99.1,5.42
108.0,150.0,21.7,25.0,4.96,7.64,18.1,1027.0,12.2,33.4,27.4
99.1,67.9,8.35,2.69,13.7,37.2,112.0,2642.0,9.22,25.3,27.4
31.1,21.1,23.5,29.7,6.15,33.1,48.7,594.0,7.7,22.7,25.0
24.8,18.8,1.27,109.0,15.4,14.2,31.9,505.0,8.51,11.0,30.8
38.5,20.2,17.3,19.5,10.7,20.4,44.9,583.0,10.0,26.7,29.2
94.7,63.2,15.0,12.5,3.49,123.0,248.0,2414.0,5.38,21.5,21.1
28.1,18.9,23.1,34.6,6.15,45.7,91.4,2436.0,9.06,28.9,29.7
113.0,79.1,40.0,36.2,15.4,46.6,99.1,1395.0,10.7,22.5,25.0
25.9,33.4,7.64,382.0,114.0,16.3,17.6,461.0,12.0,35.9,33.7
26.7,33.4,6.61,176.0,21.7,112.0,262.0,3924.0,10.5,17.3,34.9
26.4,10.8,13.7,29.2,14.9,2.21,13.9,202.0,40.3,72.3,100.0
26.7,19.6,9.91,6.98,16.3,31.9,75.0,2054.0,22.9,40.3,36.2
39.6,30.5,9.06,49.6,13.5,6.21,6.38,193.0,56.2,117.0,167.0
102.0,83.5,4.78,97.3,10.0,12.1,35.5,542.0,35.2,96.5,119.0
50.5,23.5,6.38,22.1,4.87,12.4,48.3,466.0,7.43,22.7,1.57
35.5,32.8,1.0,173.0,21.3,15.8,29.2,557.0,20.9,37.9,47.4
72.3,44.9,13.9,14.7,9.73,55.7,151.0,723.0,12.7,34.6,31.6
43.3,42.9,7.43,15.5,10.2,19.3,71.0,1009.0,10.8,30.8,32.8
26.4,12.7,7.64,118.0,17.3,19.8,36.8,1322.0,66.7,82.8,18.6
70.4,40.7,10.1,21.3,18.6,155.0,331.0,5474.0,17.2,37.9,48.3
52.8,31.6,35.2,19.5,13.3,9.82,24.4,583.0,39.2,89.0,106.0
17.9,18.9,8.43,12.5,1.26,7.84,18.9,737.0,14.6,16.0,10.6
11.1,12.5,8.06,28.6,6.04,4.33,18.6,851.0,9.82,24.4,5.78
48.7,37.5,21.7,28.4,10.1,17.9,29.7,667.0,9.91,36.8,23.9
22.7,16.0,8.06,73.0,15.8,7.91,20.9,449.0,11.2,15.4,38.5
34.0,26.4,7.5,33.7,5.83,85.1,198.0,3134.0,9.91,19.3,18.1
30.2,22.1,10.9,142.0,36.2,14.5,27.6,621.0,20.4,36.5,56.7
40.0,27.6,3.13,113.0,28.6,15.1,22.3,487.0,12.2,32.8,66.1
30.0,23.7,107.0,632.0,146.0,4.83,15.1,466.0,13.8,38.2,42.9
16.4,13.7,5.09,63.2,1.0,137.0,235.0,2788.0,10.8,24.8,30.2
85.8,61.0,21.7,12.4,10.6,18.8,24.6,723.0,11.7,35.9,47.4
22.7,20.5,6.67,12.3,1.0,14.3,44.5,257.0,16.3,29.7,36.8
31.1,30.5,3.65,78.4,13.7,14.1,23.1,500.0,11.1,25.5,19.8
34.3,23.1,10.7,8.98,2.53,43.7,79.9,1715.0,25.7,51.9,79.9
27.4,13.5,12.5,19.3,11.8,13.6,24.6,343.0,5.33,12.5,7.64
79.1,58.3,5.19,11.7,7.7,24.6,42.6,368.0,11.2,23.3,27.4
92.2,75.7,3.0,69.2,17.6,31.9,48.3,610.0,77.7,109.0,4.41
16.0,16.0,14.7,362.0,79.9,69.8,102.0,1275.0,85.8,120.0,33.7
106.0,75.0,4.18,110.0,16.0,55.7,87.4,914.0,16.0,31.6,23.7
26.9,24.8,1.2,196.0,20.9,81.3,157.0,1946.0,11.4,42.6,42.6
29.4,20.4,5.47,6.38,6.21,26.4,53.3,757.0,8.58,17.0,15.4
80.6,58.8,25.3,40.0,10.5,20.5,23.3,698.0,2.97,26.4,23.1
104.0,89.0,1.0,176.0,5.0,40.7,62.1,1554.0,12.4,29.2,33.1
31.9,24.8,1.38,2.81,843.0,8.74,35.2,365.0,8.66,20.7,20.5
35.2,28.1,19.1,355.0,75.0,36.8,52.8,1286.0,10.8,25.3,16.8
33.4,21.5,6.98,75.7,26.2,29.7,146.0,2916.0,11.4,27.1,56.2
32.8,31.1,50.9,59.4,21.5,3.43,13.3,316.0,11.9,30.5,31.1
138.0,41.0,4.1,12.9,3.4,41.4,63.8,445.0,14.6,31.9,30.5
27.9,29.4,2.41,69.2,16.4,43.3,78.4,573.0,5.33,34.9,29.7
124.0,87.4,8.66,9.91,8.43,29.4,46.1,426.0,8.28,29.7,12.3
30.2,14.7,4.78,6.49,4.87,16.1,18.4,552.0,12.1,21.1,24.8
64.4,52.8,7.64,15.0,4.29,38.9,76.4,1486.0,25.3,53.8,77.0
60.4,48.7,21.5,27.9,8.66,12.4,59.9,710.0,11.8,32.2,23.5
47.8,36.2,20.4,30.2,16.1,11.8,22.1,400.0,11.9,19.1,28.1
44.1,34.0,2.86,146.0,25.3,85.1,118.0,547.0,7.04,20.5,30.8
28.4,16.8,7.7,8.2,9.82,12.5,28.1,770.0,10.3,13.6,27.9
27.4,20.4,20.5,17.3,10.7,61.0,137.0,965.0,10.2,34.6,46.6
30.0,17.8,32.8,32.8,1.0,56.2,105.0,2308.0,2.86,8.66,13.6
57.3,41.4,16.8,22.5,13.3,6.49,52.8,225.0,7.43,16.8,12.7
32.2,42.6,2.76,8.28,6.73,50.9,88.2,2267.0,12.2,22.9,20.2
25.7,42.9,5.47,48.7,14.6,9.47,34.9,461.0,19.6,50.0,50.5
37.2,20.2,13.8,26.9,9.22,30.0,41.4,437.0,12.3,24.1,28.1
34.6,36.8,17.2,22.7,10.6,41.0,79.1,1582.0,24.8,64.9,117.0
80.6,70.4,9.65,21.5,16.8,46.1,100.0,1928.0,10.5,22.9,27.1
24.8,17.3,40.7,209.0,49.1,69.8,124.0,1433.0,12.7,29.4,27.4
7.84,12.7,29.4,22.3,7.37,10.0,24.4,644.0,9.73,31.6,32.2
25.7,18.8,20.9,19.1,1.68,170.0,289.0,3995.0,8.58,13.9,1.32
22.9,26.7,17.9,20.5,26.2,21.5,52.3,1197.0,11.7,31.3,28.4
28.9,20.7,4.18,87.4,14.2,24.6,49.6,3106.0,13.9,25.3,14.7
89.8,63.8,35.2,29.7,12.5,209.0,457.0,4698.0,10.6,15.7,27.1
26.7,20.4,1.41,209.0,21.1,22.3,44.5,445.0,6.92,29.2,33.7
23.5,25.9,7.37,9.14,5.88,5.38,25.9,322.0,8.9,47.0,38.2
28.6,9.14,10.2,13.2,12.7,5.52,8.13,209.0,3.28,14.1,24.6
66.1,47.8,11.0,7.43,1.0,24.8,42.9,770.0,13.2,20.7,21.7
29.2,17.3,8.66,14.6,7.5,9.65,13.2,379.0,14.6,26.4,46.6
51.9,39.6,2.41,1.0,284.0,60.4,118.0,1263.0,5.83,20.4,36.8
62.1,51.4,23.3,15.3,18.8,3.25,7.77,98.2,9.06,19.8,25.9
45.7,38.5,9.91,10.8,6.49,15.7,45.7,750.0,13.2,16.8,24.1
12.7,25.3,19.5,14.6,6.73,87.4,120.0,973.0,13.0,40.7,40.0
21.9,38.2,1.86,175.0,12.6,67.9,137.0,1611.0,6.04,24.4,40.3
38.9,23.9,1.43,138.0,17.0,8.58,16.1,343.0,8.06,28.9,12.1
23.9,27.1,15.1,24.8,7.3,7.77,23.1,433.0,12.1,22.1,42.9
32.2,20.9,37.5,29.4,21.1,23.3,35.9,661.0,5.57,14.3,28.9
56.7,46.6,22.1,18.9,12.5,24.8,45.3,325.0,22.3,64.4,82.8
14.1,12.9,12.1,77.7,17.6,11.1,31.9,594.0,21.1,44.1,63.2
21.7,29.4,5.78,7.91,6.98,40.7,110.0,2035.0,7.99,27.9,34.3
36.5,14.2,1.51,107.0,29.2,1.6,9.65,552.0,9.91,17.5,31.6
16.3,13.6,6.98,4.1,11.2,24.6,26.4,407.0,191.0,269.0,50.9
45.3,34.3,5.83,87.4,26.4,10.2,32.2,433.0,42.2,84.3,80.6
173.0,89.8,23.3,42.2,1.76,12.1,49.1,519.0,28.4,61.5,96.5
19.6,30.5,4.66,56.7,10.5,49.1,73.0,1334.0,11.5,21.1,27.9
35.2,15.8,1.0,122.0,7.43,85.1,154.0,2167.0,7.57,22.5,16.5
11.1,2.02,29.7,20.5,21.7,13.3,26.7,483.0,11.9,25.9,25.5
34.3,21.3,8.74,124.0,11.8,10.3,23.9,449.0,15.8,41.4,36.8
57.3,38.5,41.0,34.0,19.1,13.7,79.9,1055.0,10.1,32.5,34.3
12.2,17.6,10.6,48.3,12.5,4.96,13.1,799.0,10.6,20.2,20.9
26.2,19.8,10.0,20.2,9.65,11.9,24.1,594.0,6.61,13.2,38.9
20.2,14.3,9.31,11.3,5.62,54.2,74.3,1625.0,8.28,26.7,17.3
34.6,22.7,3.43,142.0,23.7,17.0,31.9,500.0,10.6,35.5,40.0
82.8,57.3,7.3,104.0,14.1,23.5,34.6,649.0,5.19,22.3,44.1
32.2,19.3,10.1,9.31,1.7,21.7,34.9,331.0,6.32,31.3,31.1
31.3,28.1,7.57,9.06,14.6,26.9,33.4,349.0,6.73,10.7,7.23
30.8,14.5,9.56,8.66,12.0,102.0,244.0,5989.0,12.0,26.2,26.7
33.4,33.4,3.89,73.0,4.91,15.5,19.1,382.0,35.2,79.9,142.0
46.6,37.5,17.0,19.8,5.83,55.7,154.0,4142.0,9.47,27.1,41.4
40.0,21.7,3.0,109.0,5.38,20.2,55.2,922.0,14.5,36.8,33.4
101.0,69.8,19.8,16.7,21.7,54.2,118.0,1877.0,10.8,28.1,23.1
15.4,18.6,6.92,15.5,13.3,3.96,7.77,737.0,14.9,44.1,63.2
38.9,27.9,5.62,14.6,10.8,45.3,120.0,1778.0,3.11,9.65,4.57
22.1,21.3,5.99,9.47,8.9,22.5,60.4,1715.0,12.7,34.6,39.2
120.0,98.2,3.02,104.0,20.7,35.2,60.4,1298.0,13.6,37.2,30.2
30.0,25.3,8.9,12.9,8.74,13.8,34.0,638.0,9.22,28.6,17.9
34.0,18.1,7.77,8.98,6.15,106.0,253.0,3134.0,10.9,17.5,27.1
59.9,49.1,7.64,5.73,10.6,44.5,103.0,1794.0,7.99,19.1,25.0
42.2,37.5,6.85,11.1,1.01,36.5,57.3,828.0,11.3,31.3,28.4
76.4,41.4,14.5,11.5,14.6,8.74,40.3,362.0,62.6,163.0,163.0
26.4,15.1,7.91,10.7,3.22,14.5,79.1,791.0,14.2,43.7,44.9
20.2,20.5,7.91,229.0,34.9,103.0,186.0,2690.0,10.8,28.4,32.5
22.1,25.0,7.43,8.43,4.96,14.1,38.5,385.0,13.8,27.9,35.9
4.45,15.5,10.3,11.5,12.4,55.2,103.0,2738.0,10.9,23.1,21.9
37.9,26.7,20.0,19.5,15.8,47.8,76.4,1000.0,9.22,20.4,27.4
35.5,20.9,10.2,61.5,28.9,53.3,93.1,1134.0,15.7,45.3,54.2
18.1,24.6,27.6,32.2,20.4,13.0,28.4,750.0,7.5,11.9,44.5
59.4,39.6,3.31,122.0,18.6,7.7,8.06,274.0,10.1,20.7,23.3
13.9,15.4,6.92,55.2,15.7,50.9,78.4,441.0,12.7,21.1,36.2
29.7,25.7,8.13,10.6,10.1,67.9,138.0,1762.0,8.2,25.7,17.9
86.6,24.6,2.81,100.0,17.8,17.0,24.1,552.0,19.6,54.7,59.4
31.3,18.4,25.9,17.5,10.2,39.6,73.7,1685.0,11.3,19.5,14.5
89.8,59.9,10.1,9.22,1.93,17.2,37.5,533.0,30.5,70.4,82.8
14.5,12.1,13.8,552.0,85.8,11.9,26.4,594.0,17.6,38.5,47.8
11.9,28.1,8.58,7.64,4.41,24.4,42.9,274.0,11.1,22.5,43.3
34.3,35.2,4.7,110.0,15.8,12.1,16.8,328.0,5.47,16.4,23.9
9.82,4.41,1.38,108.0,12.6,23.1,52.8,483.0,11.5,25.3,37.2
24.4,27.1,3.05,62.1,8.66,23.7,46.1,991.0,18.3,36.5,44.9
23.3,16.7,5.14,141.0,15.5,15.1,32.2,259.0,5.19,40.0,40.3
26.9,20.4,10.6,604.0,56.7,8.66,18.1,487.0,9.31,25.5,18.8
43.7,28.4,11.2,14.7,13.5,11.1,22.7,457.0,12.9,26.9,31.9
37.5,24.4,10.8,17.2,13.1,58.3,84.3,982.0,10.6,23.7,35.2
35.5,25.5,56.7,457.0,101.0,30.2,50.9,429.0,7.99,13.0,9.73
35.9,26.2,9.65,10.6,3.75,51.4,133.0,2548.0,12.0,16.5,28.1
28.9,19.6,31.6,104.0,29.4,18.9,26.9,743.0,9.91,20.9,19.6
95.6,57.3,60.4,57.3,62.1,34.3,61.5,547.0,10.9,31.9,21.7
25.3,9.91,7.1,47.8,11.7,11.3,22.9,644.0,11.0,45.3,30.0
23.7,23.5,12.9,331.0,53.8,75.7,133.0,2890.0,15.7,42.6,54.7
73.0,74.3,11.8,20.2,15.0,59.4,72.3,667.0,4.45,17.6,17.8
14.5,21.3,28.9,32.5,16.4,62.6,106.0,1778.0,10.4,22.1,29.7
51.9,24.8,5.62,81.3,16.3,24.4,54.2,2017.0,8.51,14.9,34.3
32.8,25.9,9.14,9.06,4.29,150.0,276.0,2414.0,41.0,93.1,86.6
34.6,21.1,55.7,123.0,115.0,104.0,153.0,2393.0,23.5,47.8,62.6
113.0,82.0,11.0,15.5,14.2,109.0,215.0,3889.0,9.82,23.5,17.0
35.5,34.3,5.67,153.0,30.0,16.0,27.1,422.0,14.9,22.7,41.0
64.9,41.8,34.0,221.0,56.2,27.6,50.9,757.0,10.6,17.2,42.2
28.9,28.1,29.7,17.6,20.5,6.98,38.2,334.0,11.7,20.5,17.5
69.8,65.5,7.17,4.03,17.0,154.0,382.0,6208.0,47.8,97.3,179.0
135.0,85.1,6.04,87.4,15.3,19.8,40.3,1009.0,38.5,77.0,91.4
63.8,61.0,7.1,6.61,3.68,12.5,25.9,437.0,8.82,27.4,23.3
27.6,21.7,6.15,25.9,11.3,82.8,132.0,1762.0,5.23,12.6,19.6
46.1,22.7,6.79,104.0,25.9,13.2,43.3,396.0,7.84,38.9,41.8
191.0,189.0,12.1,46.6,4.03,133.0,221.0,1999.0,54.2,100.0,95.6
44.9,36.8,3.59,9.14,4.03,13.1,26.9,461.0,8.06,13.9,28.9
145.0,139.0,7.99,25.0,14.6,39.2,48.3,457.0,15.3,38.9,44.1
31.3,23.1,10.5,10.7,4.49,121.0,200.0,3308.0,18.4,40.3,47.4
43.7,55.2,17.3,16.8,10.9,33.7,56.7,956.0,8.58,12.2,36.5
89.0,58.8,8.06,34.6,7.64,12.6,15.1,418.0,13.6,35.9,24.6
38.2,15.8,1.0,160.0,13.6,29.2,51.4,457.0,13.1,32.5,17.0
28.4,20.0,7.23,57.3,16.5,20.4,125.0,3220.0,8.28,29.2,33.7
21.9,13.1,8.98,11.8,7.37,106.0,195.0,2017.0,10.3,26.9,38.9
44.9,31.3,5.88,71.7,19.8,160.0,264.0,2329.0,7.84,23.7,39.6
29.2,2.27,3.65,115.0,20.5,15.0,37.9,882.0,9.56,34.9,30.2
31.9,18.6,10.6,22.5,13.0,16.1,31.6,610.0,17.2,32.5,41.8
85.8,45.3,38.9,127.0,22.3,4.91,5.05,124.0,8.98,22.9,38.5
39.6,25.3,6.79,30.0,5.73,7.04,25.5,267.0,9.82,17.3,20.4
10.2,16.8,14.9,20.5,6.49,73.0,120.0,1486.0,19.8,50.9,73.7
42.6,40.0,37.9,84.3,12.7,52.8,64.4,300.0,13.2,37.9,31.9
72.3,48.3,4.41,13.1,8.9,12.4,25.9,578.0,7.23,21.5,25.0
119.0,78.4,1.58,73.7,13.8,15.5,38.2,679.0,11.7,18.8,36.8
22.9,16.8,7.23,6.49,14.1,29.7,77.7,1670.0,11.3,24.1,36.2
37.2,29.2,1.17,188.0,23.3,22.5,37.2,874.0,31.9,96.5,90.6
48.7,29.7,29.4,19.5,31.1,23.5,53.3,583.0,12.9,26.4,21.7
117.0,91.4,19.5,25.3,8.35,15.1,41.8,843.0,11.0,27.9,50.9
20.5,12.5,8.58,8.98,6.79,54.2,75.0,710.0,10.6,27.1,48.3
54.2,44.1,7.57,13.9,12.9,30.8,60.4,704.0,19.8,58.3,90.6
37.9,37.9,8.74,4.29,7.7,6.21,32.5,365.0,13.6,25.9,49.1
41.0,23.1,15.7,16.1,22.3,26.9,80.6,2072.0,17.3,46.6,51.4
66.7,49.1,1.09,113.0,20.4,30.5,47.8,328.0,14.3,50.5,67.9
23.7,20.0,6.1,15.7,9.91,92.2,165.0,1700.0,8.13,27.1,25.9
79.9,52.8,8.06,12.5,9.14,24.6,29.4,396.0,17.2,35.2,30.8
30.5,16.7,5.47,104.0,8.2,30.8,45.3,400.0,9.65,21.5,29.2
66.1,46.1,4.96,14.1,1.12,15.8,26.9,1230.0,9.91,26.4,39.2
141.0,107.0,20.2,31.9,13.9,69.2,114.0,2329.0,9.22,27.1,9.65
30.5,21.7,7.64,10.6,7.1,59.9,99.1,1144.0,21.7,53.3,81.3
20.0,21.9,6.67,365.0,57.8,18.4,37.9,835.0,19.1,43.7,48.7
52.8,34.6,11.1,13.2,5.99,87.4,170.0,2503.0,5.33,11.1,7.5
22.9,18.3,7.3,8.43,1.0,20.0,40.0,359.0,1.42,2.35,1.42
25.9,24.6,5.88,29.2,2.17,12.2,23.1,500.0,5.05,16.4,21.7
15.8,25.5,4.87,9.56,5.28,12.1,26.9,599.0,58.3,135.0,34.9
75.0,51.9,4.53,14.6,5.67,6.67,19.3,325.0,13.8,26.2,56.2
28.1,27.6,2.81,95.6,15.4,19.5,33.7,286.0,13.5,27.9,32.5
38.2,25.9,5.47,11.1,1.89,14.6,35.5,743.0,6.1,20.9,57.3
28.6,10.6,15.4,23.9,15.5,68.5,135.0,2350.0,3.68,118.0,9.31
103.0,115.0,7.04,68.5,8.13,38.9,72.3,1094.0,5.52,19.1,15.0
26.7,23.1,4.7,10.2,3.68,35.5,57.3,491.0,12.3,36.5,34.3
30.0,18.1,2.97,109.0,34.3,8.82,13.3,355.0,7.5,9.22,5.23
79.1,63.8,9.22,13.6,10.5,31.6,52.3,1252.0,15.3,18.3,39.2
28.6,18.8,1.54,122.0,20.9,5.28,22.3,806.0,44.5,91.4,114.0
26.7,19.3,22.7,21.5,12.1,8.82,12.1,188.0,47.4,131.0,241.0
52.3,32.5,9.22,8.66,19.5,47.0,89.8,1230.0,9.06,40.0,44.1
25.5,16.1,21.5,30.5,28.1,5.67,10.7,178.0,9.47,41.4,46.1
23.7,22.3,28.1,40.3,24.1,32.5,49.6,621.0,12.1,31.9,32.2
69.2,47.8,9.14,10.6,19.3,7.64,29.7,2393.0,58.8,138.0,146.0
27.4,20.9,24.1,33.4,13.2,186.0,289.0,1512.0,56.2,132.0,149.0
23.1,13.3,5.57,8.43,9.22,95.6,168.0,1640.0,6.92,30.2,40.7
45.7,23.7,11.0,6.61,1.0,19.3,32.2,286.0,13.9,34.0,37.5
29.2,17.8,4.26,105.0,13.6,123.0,281.0,3786.0,33.4,77.7,102.0
124.0,87.4,34.0,352.0,80.6,28.4,46.6,519.0,14.9,40.0,55.7
34.3,47.4,8.66,6.04,14.2,37.2,69.2,799.0,70.4,189.0,311.0
30.5,18.9,7.23,8.82,16.1,7.91,30.8,359.0,34.3,84.3,81.3
26.9,21.3,7.84,6.26,3.82,21.9,33.7,562.0,29.2,61.0,58.3
23.5,10.3,50.0,403.0,102.0,5.47,9.91,158.0,10.7,34.6,36.2
15.8,22.3,4.78,135.0,20.0,40.3,59.4,426.0,9.47,26.9,33.7
98.2,92.2,2.59,64.9,1.91,63.8,120.0,1459.0,12.4,33.4,38.5
9.31,20.0,4.45,262.0,46.1,36.5,61.0,1358.0,11.5,37.5,37.5
48.3,38.2,5.78,7.64,5.19,21.1,64.9,1472.0,18.3,41.4,50.9
54.7,41.8,2.62,53.3,5.0,20.7,26.9,583.0,20.4,47.8,56.7
35.9,32.8,5.47,74.3,20.2,13.1,56.7,509.0,15.4,52.3,59.9
45.3,32.2,6.1,75.0,21.5,23.7,26.9,679.0,13.2,25.7,20.4
17.8,21.1,11.5,7.64,13.7,12.7,11.5,509.0,10.6,13.5,13.2
57.8,36.5,3.4,27.1,8.2,41.0,56.7,349.0,12.0,36.2,40.7
85.1,50.0,115.0,101.0,30.0,7.17,31.9,334.0,45.3,123.0,165.0
25.0,22.3,6.26,5.83,5.38,46.1,85.1,1715.0,37.9,103.0,129.0
33.1,18.4,31.3,36.5,28.9,84.3,241.0,4656.0,14.7,32.8,45.7
55.2,34.3,4.91,46.1,7.64,19.6,42.6,382.0,12.1,31.6,47.0
35.5,32.8,19.6,17.2,1.76,9.47,23.5,418.0,37.5,106.0,271.0
36.8,18.4,23.7,264.0,42.2,8.98,23.1,355.0,13.9,20.4,23.5
73.7,48.7,8.06,13.2,13.9,32.5,49.1,433.0,35.5,81.3,74.3
38.2,15.4,4.29,7.43,6.26,16.4,52.8,1027.0,10.8,20.7,18.9
30.0,15.7,10.4,13.3,14.1,7.64,42.9,198.0,13.0,37.9,59.9
63.2,50.0,14.2,19.5,18.8,48.7,72.3,1252.0,10.5,24.8,21.7
31.6,19.8,20.7,44.9,14.1,56.2,110.0,1596.0,7.64,28.6,40.0
14.3,15.8,2.33,89.0,16.4,13.1,22.9,496.0,14.5,28.9,38.5
29.7,20.2,25.3,34.6,5.94,11.4,25.0,673.0,8.58,16.1,22.9
23.5,14.7,6.04,8.82,6.49,9.65,25.7,407.0,41.8,95.6,186.0
41.4,26.4,13.2,14.3,1.86,11.3,13.2,328.0,9.73,18.9,39.6
37.5,23.7,5.99,25.5,8.43,49.6,79.9,2329.0,9.91,25.5,16.3
29.4,26.2,1.15,23.5,7.43,22.7,30.5,632.0,8.66,28.6,56.7
72.3,42.6,21.9,26.9,12.0,21.3,31.6,453.0,12.2,38.9,64.4
27.1,15.5,5.47,6.55,10.6,23.7,58.3,644.0,8.06,25.3,23.3
3.75,12.3,7.84,7.3,9.22,8.66,49.6,276.0,11.4,36.5,46.1
28.4,23.7,14.5,23.9,12.1,26.2,103.0,1219.0,17.6,31.9,51.9
110.0,72.3,26.4,193.0,47.8,18.4,32.8,644.0,1.0,10.5,7.1
24.8,12.0,2.55,96.5,20.2,25.3,64.4,1715.0,54.7,136.0,141.0
107.0,40.3,11.3,311.0,58.8,24.6,47.8,573.0,13.0,25.3,40.7
10.4,10.6,10.7,12.5,5.57,14.7,34.0,621.0,11.5,30.5,33.4
30.0,35.2,6.79,6.98,1.0,9.47,10.9,269.0,8.2,25.7,34.9
123.0,73.0,6.98,9.06,1.0,61.0,94.7,1252.0,10.6,17.2,46.6
